CMPLNT_NUM,MUNIMETER_ID,DIST_MUNI
305129185,1243117,181.8350364
305198189,2043001,32.16361107
305270326,5053021,593.1779011
305363669,3043018,50.13997427
305386157,4203055,5.441559039
305416203,1263076,251.1288551
305469886,3213029,131.0428208
305470369,1238235,8.509692742
305796759,4061128,13.38364193
305846179,4333101,101.796485
306295919,1233002,10.49310796
306386843,1238227,88.98977426
306587810,3453016,10.08992564
306592510,5053318,3249.773306
306630041,3583001,500.5177514
306842920,1228425,21.91623729
306851816,1433911,43.33232771
307142366,2063012,608.998586
307160656,2093024,29.46287504
307238101,3483001,32.18393884
307297370,3013651,126.2597201
307314146,1263075,491.5086455
307528584,3203008,301.7583582
307704755,3179386,117.9881819
307979389,3483037,108.9810817
307985310,1218205,10.66532309
308049788,1038149,7.46934629
308488199,2162859,50.28619482
308726969,1243036,4.747275182
309194499,2033021,28.76490523
309202898,4293009,476.3406165
309292078,1348082,84.95318288
309408551,1068265,77.27995262
309496751,3153038,74.89167591
309583910,1413007,9.173875339
309850440,3493047,237.8355076
309882528,5023036,848.7499862
309899645,2021626,352.6610726
309952874,3073092,2.057898425
309982300,1263003,21.50882025
310488459,1503028,48.28156328
310701064,4483122,823.4930574
310823617,3773006,826.4646514
310959356,2133013,289.8161655
311416775,1443959,48.1862467
311689342,3623032,244.0854634
311730323,5033006,734.8525536
312056947,3631587,99.41229168
312062469,2043001,32.16361107
312208411,2013146,61.69896111
312423453,3073105,196.0208004
312574450,4253115,765.6310535
312640575,3383076,414.2661344
312702149,3233026,668.5981821
312713234,5053335,1194.230172
312850652,4373120,857.5645253
312989307,1403137,16.29343891
313078459,5023020,44.7021382
313078948,2203025,858.8753787
313135062,2083049,14.20462861
313208351,3043144,34.9411847
313348366,1043008,77.32390822
313378459,1393025,8.801277177
313786375,3583010,304.6098607
314097528,2373009,643.3285481
314613389,3083006,27.08081959
314835545,1393001,99.76979119
315025588,1393023,62.82394439
315036144,1243048,111.0371382
315252635,3193075,295.2011475
315277733,4152080,49.17566202
315417975,2093012,251.8731021
315420370,3193040,228.9426238
315487552,4081868,86.95446035
315837626,1208045,65.87543115
316057251,2213011,291.6477116
316064100,1473040,12.52724684
316131212,2063017,251.6908168
316322128,1323028,38.48699348
316583481,3071367,156.6674874
316612130,4313043,152.0476104
316649321,3033005,629.1070876
316793236,3033039,678.7226755
316962291,3043222,10.1169123
317582283,3063103,6.024762741
317799308,3029362,12.58336455
317918333,1433710,15.76933342
317937791,5023059,857.6643929
318412826,1283029,81.79407419
318516758,3013557,131.0128658
318610984,1449902,211.2283899
318623915,1013017,54.72509241
318762340,4122394,84.24191834
318844732,1068249,243.5018873
319273508,1023170,555.7346441
319391614,4193065,25.02578415
319533839,4373120,349.624091
319879023,2303016,18.92739936
319887473,4013098,5.216654759
319977401,3183043,656.1685204
320159207,4373120,857.5645253
320443216,3403032,47.02407182
320789097,2083002,137.6984663
321016856,2013146,61.69896111
321288388,3179373,94.39639622
321327661,2033007,12.23002985
321344069,2253183,334.7509061
321771788,3043030,105.5344021
321951172,3203005,124.3998458
322160155,4413043,40.01948227
322180706,4413043,105.5732638
322231812,1023196,321.3932022
322247244,1503038,132.6201835
322359855,3283060,167.5941563
322394391,3543052,205.883742
322442629,1473032,26.19040283
322561677,1443227,88.37450116
322794150,3183043,876.9753723
323247099,3123076,269.3579769
323419527,2131169,59.2976775
323711753,1453226,66.49281163
323875536,1238218,169.5511216
324014656,3403013,506.4538833
324019710,3163072,15.3977608
324188452,4033008,77.68730313
324198898,4443095,7.975114863
324331016,2253174,67.17713305
324360271,1473048,25.0128979
324608432,3063011,91.60647905
324656415,1403033,37.77216796
324892698,2293053,19.17137024
324976095,1253014,19.62568166
325140657,4483118,231.5628157
325155294,4093048,14.06208186
325508998,4013127,188.4563559
325695240,4443053,161.6382149
325718327,3353013,246.0216673
325895119,3253025,776.8715909
325927745,1483082,91.74508677
326337791,1058344,10.71544556
326386214,4233033,22.06731892
326395826,2262770,102.1475618
326574434,4093100,882.374092
326602326,3253015,343.518564
326866911,1443274,33.86797808
327168582,1038151,20.32201232
327730568,2023005,16.78395869
328114254,3149853,263.8823058
328264501,1483089,55.56142384
328284651,5063014,91.78854951
328324273,3043199,77.20708096
328496894,4122371,88.90725056
328635260,3033003,552.0602642
328703106,1238223,17.19777565
328747207,3013644,50.71871621
329076154,2013123,485.4517316
329333931,3179764,126.293426
329348567,1289731,365.3416355
329477623,3193040,399.6688164
329545439,1023048,12.46979089
329562522,5043069,383.8264029
329596019,1443234,15.98573229
329830632,1483037,128.1165718
329837455,2313056,218.949639
330109071,3403127,188.2597799
330188172,3013667,67.64903304
330198383,3602944,133.4561149
330363877,3353014,282.7253039
330431919,3593004,123.6440943
330685551,4152090,66.8448844
330963332,3283078,445.8872717
331167620,3133003,7.755258207
331192552,4313003,121.7570609
331281630,3153043,281.6856718
331552621,3013538,214.1644042
331632287,4193068,11.94782526
332110862,3053010,8.848798337
332117967,3043222,10.1169123
332429757,3513004,81.71820771
332506921,4253115,676.9263864
332537948,1453189,27.45680725
332540592,2083087,52.27529289
332685928,1218160,10.16542737
332692142,1113045,108.8610611
332849828,1443227,88.37450116
332869966,2193006,533.2318062
332961211,1013017,54.72509241
332961594,1409971,130.1107925
333051325,3123060,83.53360544
333082410,1263075,491.5086455
333165055,2123007,79.35497353
333219816,3303042,302.1344626
333274053,1433787,107.5923435
333338891,1433151,5.888202423
333354586,1348083,236.8410929
333417069,2013035,28.64323309
333455383,3373018,16.35586963
333480193,3163121,206.6379908
333491763,1243108,6.099556226
333686693,4413046,20.69092106
333866644,3071404,19.94891518
333879185,1013015,21.80461741
333883580,2023020,186.6002458
333932221,2162859,528.9511399
334028259,3193085,622.9403689
334086481,4103011,127.5185104
334746274,4423108,359.1896638
334975881,1149974,46.56990119
335044426,4413146,252.0095326
335090250,1153023,99.01737731
335138214,1403105,33.7079263
335242104,4113101,888.9706572
335314845,4333112,307.5652884
335427472,2021620,595.1774926
335712051,3233001,228.6497528
335817421,1443771,11.53328008
335824550,5043069,1194.31353
335940949,1453294,10.27295137
336121460,3773002,1300.823108
336246800,4203055,5.441559039
336330567,4233173,529.8136335
336364978,2323248,340.1901002
336479093,1433245,41.99945541
336513888,3543098,321.0494547
336911453,1443935,66.26535114
337039504,2343001,269.9039145
337221962,4113123,1106.371464
337512855,3123079,24.32404983
337604190,3053039,39.06323773
337805812,1443182,79.41243724
337952715,3163105,241.7448431
337995009,4183015,159.8833241
338176225,1443473,28.32165325
338212336,3249878,10.20343538
338293862,4263010,26.01057349
338478503,4443156,512.0618147
338616852,1443535,4.338955066
338767262,3353013,545.1700415
338817906,3123030,10.05613045
338843922,1109656,151.8220735
338932189,3193067,468.2842658
339209789,3163093,15.03298049
339228809,2083087,195.3272516
339424280,4023104,262.2352469
339490783,1208039,103.8030673
339688904,4103018,7.174796889
339949537,3303016,1163.417105
340071666,4303076,359.1935176
340385134,1283006,10.38316015
340511402,1119834,285.8410154
340526198,1058346,14.40001308
340527788,1473042,6.23508741
340686669,2103019,226.1221425
341023174,1453226,66.49281163
341087777,2131195,445.4441835
341343272,2193016,197.8613889
341343654,3403147,6.361594089
341411267,1503019,46.33343374
341485376,3253026,463.8920615
341516477,3153081,26.80074025
341560557,1109649,572.3550993
341702526,4443056,7.621851524
342108499,3223037,24.80806923
342116869,1043120,13.27429572
342211387,1208050,12.00968526
342246280,3013583,38.62010036
342360961,1443227,88.37450116
342434697,1483037,128.1165718
342515920,3283077,278.7611943
342529118,3153044,9.089840243
342622965,4173124,88.53264592
342660145,1443227,88.37450116
342778941,2323250,67.92393577
342796526,4253110,762.1122793
343083746,3123121,336.0231862
343269833,4163106,226.5393349
343500466,2053050,411.3004026
343534235,5043061,740.6650781
343547401,1443949,6.599115953
343565397,1133019,8.191096156
343621346,1133083,84.54395186
343648696,3063026,258.6662728
343662763,3483057,276.4632975
344035535,3149810,625.8078603
344354320,1033020,14.49054835
344385322,1453064,19.45408481
344437482,4163103,2448.985997
344515012,3283077,490.4160258
344723229,1433710,15.76933342
344963455,1433074,21.70473552
345004405,4093046,713.1739605
345140461,2253191,12.32543825
345161117,4413043,40.01948227
345308025,1433748,26.24132599
345549447,3403049,506.6694865
345594209,1433261,25.37354385
345755203,1443227,88.37450116
345830475,3583001,600.5815139
346056358,4181654,45.07056936
346132806,3033002,1502.05639
346223973,1033001,196.3024881
346257661,2093048,12.68172687
346264961,2123009,448.8702617
346516831,1433376,26.45676091
346542521,1443976,59.54910747
346620424,1068249,174.0317954
346717997,4413152,256.8831834
346906789,3193052,412.0536613
347037230,3163003,9.58164791
347047361,1443201,90.91441964
347160884,1023097,29.96634367
347236174,1443349,18.54341129
347254393,1393013,8.555608344
347442024,1228467,25.36656301
347534998,1443734,10.21423856
347621076,3193080,11.34401407
347657249,4273021,164.09087
348179640,1453250,9.044355083
348212666,1503025,185.3179503
348215782,1443289,11.25905276
348284214,3441586,127.5318675
348491887,1353038,298.008153
348604841,2083087,208.0857954
348800524,1058418,8.608693187
348838679,1068255,82.53375568
349035098,4253119,92.88635081
349050641,4413002,68.04690517
349169021,1483073,114.5231533
349325534,3123059,390.2732144
349632547,2023046,35.47602346
349829010,4113123,397.51535
349912742,2213011,182.2694441
349945964,1253011,19.98496926
350032332,1083018,98.23333351
350039681,4113106,777.2339263
350483071,2303016,18.92739936
350506399,3033036,188.8894723
350520226,2213004,235.0718502
350728151,2053033,205.2698602
350932326,4221261,13.58801818
351144497,4523012,22.88132932
351167598,3043067,11.0176374
351293118,3123090,9.660329209
351374690,3233030,297.6014256
351546469,4243101,145.4572136
351634600,3523022,75.82421438
351741348,5043069,1858.685206
352010584,1453271,14.83086018
352344858,3233005,30.73082163
352385774,3123189,121.1823587
352409510,4383103,705.4712002
352465732,2203028,540.3767403
352596944,4081922,15.4289505
352641054,2213024,94.47091197
352765424,3013673,125.7439196
353573453,4123030,6.450097609
353781182,3183016,88.89786461
354574283,1149978,38.97143708
354731002,3193032,164.219917
354965365,3283039,36.47392104
355006507,4173009,19.20371897
355052819,1433787,107.5923435
355303850,1453146,70.04141884
355332799,3863009,490.8056319
355394254,3403106,6.863010079
355478543,2033026,280.3604465
355498968,2013161,234.6490713
355549870,2123009,448.8702617
355559568,3383013,739.8736389
355738081,4393002,176.9599657
355986260,4113106,299.1258818
356050459,1283006,10.38316015
356068338,3033003,258.6474973
356072108,4483135,76.40443191
356299504,1453146,70.04141884
356437987,1083033,20.08287252
356528165,1473021,8.128169246
356660968,2313009,240.6879826
356708660,1013027,30.93353971
357019931,4263007,12.99359603
357065366,4033057,62.52201791
357208114,4093110,82.52498892
357216899,1038133,12.67746486
357292280,2013146,61.69896111
357358070,2043001,32.16361107
357383597,1443227,88.37450116
357394956,1058379,10.3291192
357607956,3179375,6.19415166
357730018,4061124,150.8610952
357932970,4113114,372.0928647
358101856,3013673,125.7439196
358275699,3043222,10.1169123
358551725,3249882,36.35975451
358696217,1393025,8.801277177
359103246,5033006,377.4789387
359288481,3283010,432.5035982
359408448,1193011,163.3462498
359639580,3283077,343.4548929
359674765,1113013,282.7226077
359932716,2131170,12.34194261
359945135,5063001,37.02238394
360161602,4473132,440.7835957
360216263,3423014,338.5464466
360397506,1109655,331.2204063
360728911,3033041,1058.021501
360833218,3403051,304.1597428
361000646,4122285,154.3198146
361057784,3583003,224.3110451
361143815,1253018,51.1225535
361270846,4413043,40.01948227
361285804,1443587,10.08479164
361484458,2073010,233.6950184
361705835,2293056,357.887172
361825147,3033003,517.9045838
361842459,2083009,174.0479813
361860481,3013644,95.57564885
361875197,4103011,127.5185104
362029930,2033020,175.5845777
362129400,4063036,18.99223635
362343735,2013093,139.5516983
362347676,2033026,627.8627472
362658970,1473057,13.49337598
362716377,4451772,251.4392121
362923026,1503019,24.35871382
363054084,1038147,196.2435515
363074472,3383037,704.6739562
363421874,2263004,19.01662659
363935638,3249883,215.4254163
364155120,3193074,236.6586474
364394134,3043222,10.1169123
364728838,1113098,120.0402112
364982988,2013060,43.17319306
365093606,1483037,128.1165718
365244363,4193025,70.41783376
365334300,4483122,823.4930574
365565482,3013016,313.6784277
365669925,2083009,15.66531287
365768537,1068266,10.72575464
365890010,3149798,11.31557518
365906550,2303011,1.898544704
366001508,1413002,11.16744202
366020600,2263004,19.01662659
366600264,1013015,21.80461741
366637981,1453324,45.69175084
366751414,4093080,6.61754551
366780871,1483037,128.1165718
366843272,4243121,86.52250293
366945967,4353033,107.6875672
366966945,4373106,62.53453651
367022394,1323062,17.03120036
367224415,1068237,134.6063765
367227153,1013015,21.80461741
367650868,4213039,58.28654301
367669707,1433351,22.16183868
367797210,3602971,94.189476
367823613,2262764,6.123814923
367988234,2193003,242.4290488
368104656,2243021,164.1257518
368334693,1068240,95.70338165
368493520,3543072,53.38745952
368708141,4413110,187.245796
368806447,1443330,6.827680927
368812639,3183030,13.69977067
368858676,1473026,14.24600482
368860291,1264907,23.08571601
368878817,2133013,289.8161655
369301586,2013139,26.30515607
369381555,1013013,237.2479291
369711924,2262723,11.76323964
369808367,1038151,20.32201232
369909593,1433781,40.52990871
370079062,3383104,177.1343261
370141606,5043040,554.4756868
370276551,1283013,10.55860073
370302318,1133083,14.74443183
370441775,1273008,539.4474865
370474907,3283010,96.14821561
370510829,4253104,125.7894071
370749001,1453226,66.49281163
370766762,4273015,292.9418434
371050971,2103015,7.450399266
371073168,2262746,171.6550862
371617694,4483120,764.5671293
371717386,2043001,32.16361107
371785436,1038151,20.32201232
371841189,5023041,43.35314276
372150831,1033051,76.18296122
372453134,4113105,18.55093696
372743084,1503038,132.6201835
372780196,3253015,312.872452
372808633,3163124,151.1187781
372823242,1483068,41.28976306
372847690,3593001,69.03557459
372914387,4213050,71.22232677
373007067,1443639,6.52548423
373044084,1363001,182.852241
373165093,4061124,150.8610952
373272613,2323249,13.20019271
373304488,1403139,105.0331996
373563453,1019677,41.38940871
373800088,1443191,86.05449695
373892982,2353005,326.0643273
374071614,3183044,304.3914447
374272894,3013673,125.7439196
374339351,4293131,150.0051656
374583659,2053002,111.4675994
374687454,4463022,452.5127783
374852138,3013565,19.26834244
374956258,4173009,19.20371897
374977077,5053352,2852.946954
375082360,4073047,8.522504612
375263676,4522499,499.6257111
375500577,4233139,15.86313428
375533695,3103057,114.2874946
375696402,1023092,221.8032535
375841240,1043118,41.96603809
376062980,2043001,32.16361107
376106704,4393012,637.2406763
376267467,3033005,190.8097792
376634634,3163120,30.01099589
376665484,4443128,408.4141492
376850484,1443742,21.49207957
376953817,5023014,19.81484535
376955571,4101290,42.61624057
377163720,2243145,434.1362802
377404421,4413115,191.8321131
377865468,3193068,64.24322843
377928020,1453195,43.04986355
378159528,2193004,74.86231917
378452176,2033023,433.1628624
378564221,4152054,10.91349245
378575402,1133101,165.9151569
379053384,4413043,40.01948227
379106603,4383102,1165.671807
379153215,1038144,269.2741585
379362988,1263088,223.8753238
379400453,1433787,107.5923435
379507017,3393002,63.5645997
379693883,2203040,510.9632628
380037451,4113106,220.1961893
380069209,4313002,351.6690663
380433595,4063074,55.67168211
380675178,1243127,85.41284612
380682532,3383076,433.609593
380786610,4033037,599.155952
381052884,1442552,54.90557602
381328424,1113039,28.57463917
381583605,1294847,225.5541751
381734993,2073017,91.25521136
381789021,3253025,749.9958865
381805436,2083017,11.31317713
382004539,2243030,458.7174178
382145178,4323135,20.28751735
382450297,2033026,360.1047817
382658584,1263075,491.5086455
382784928,4081954,13.10490158
383096358,3383013,1532.315003
383168996,2023043,394.8770512
383457868,1263068,10.11514084
383565009,5043067,291.5178906
383580801,4343112,167.9927229
383801224,3413081,152.2770978
384243428,4313001,147.1205106
384420672,1228450,137.933836
384822299,1443774,11.21184167
384909490,3283004,5.192679949
384947416,3403089,107.846863
384955224,4073047,8.522504612
385119885,1473014,7.292268598
385160754,3403121,209.8614478
385166116,4413043,40.01948227
385399106,3403048,483.9665539
385551783,3233032,225.6106044
385603170,2013027,16.57517468
386018759,1143026,26.4195165
386091019,1058360,177.8735641
386192623,3013618,22.07526066
386247453,4343125,9.657801548
386422594,3433014,546.4035509
386729969,1433729,17.10450649
386857916,4063101,72.4998898
387032880,1473040,12.52724684
387067064,4451782,9.266246826
387268511,3253015,675.4578316
387280189,3283004,5.192679949
387376621,1043033,64.843577
387407321,1433720,11.99430565
387958030,3573007,230.1699727
388057454,4333137,162.8096113
388087735,1443342,16.59830834
388399687,3033039,88.06111149
388544924,3773006,1056.402118
388590086,1013027,30.93353971
388670250,3393018,478.9815256
388807270,1283006,10.38316015
389048620,1433184,55.10262534
389087350,3123060,83.53360544
389389699,4183014,435.8649645
389625522,1442552,54.90557602
389716907,2023029,286.7982011
389971391,3193074,422.5599816
390258012,1113051,186.1781751
390315128,3013590,36.88085069
390451591,4313003,270.7378035
390528320,4061158,297.4333702
390557157,1109653,133.6120345
390933585,1409948,23.76801731
390993365,1443587,10.08479164
391206351,4233027,133.6899927
391273645,1294849,77.25802091
391368664,2033023,885.8005296
391375541,1068266,10.72575464
391401317,3623032,346.0737332
391500079,1193044,8.668277634
391553053,4193063,259.5702027
391580079,2013137,32.6107798
391852037,3253015,179.6995702
392102073,2203022,246.5594164
392115471,2083029,549.9047685
392427043,2243158,363.5066928
392455261,3383102,8.997143945
392486832,2043038,741.7677242
392924898,1208061,25.81308858
392980074,3203008,380.8626614
393400772,1453310,9.993708604
393415698,3403147,376.1065531
393633727,5053318,3249.773306
394031573,1443767,18.24315233
394075192,3149783,208.4358837
394352620,3433010,322.7904732
394422965,3043014,61.37565709
394764585,4033073,94.26731763
394844772,3623032,46.15429563
395053650,3403049,630.3762745
395073660,1109656,278.9334437
395147141,3193068,64.24322843
395282750,3583001,323.2810332
395392642,2043001,44.22734296
395555716,3333070,666.0320235
395592804,4033073,127.702401
395635590,2203050,112.8489693
395691101,3583001,13.3568279
395735824,3433001,634.6083804
395895547,4383104,302.382789
395969524,3383133,613.8338419
396044415,3403012,878.7861191
396237062,2253162,392.7764806
396301689,2203003,416.9241745
396822097,4043055,147.8160546
397128256,1453225,10.13364742
397181718,1273058,7.509920367
397223729,3313034,90.49741148
397243829,1443313,50.82685319
397261274,2143003,22.44051122
397329194,3463045,8.918427969
397350034,3179391,117.4850118
397470759,2053035,7.496878226
397756001,3623018,5.459314293
397925339,2131209,9.284185528
397967917,4063037,441.68304
398457961,5053297,383.6935885
398631157,2162844,52.99363841
398752588,1483051,13.20027194
398803295,3091423,111.7350589
398949478,3423008,111.9883537
398971322,2303016,18.92739936
399179837,3033039,602.5686782
399486847,1433059,17.34234725
399544551,2162866,188.3299042
399750834,3063077,112.2057167
399933938,3033041,896.6918905
400075236,1443949,6.599115953
400177767,1263062,101.7425806
400431526,1058315,75.53183814
400679085,3193056,440.3818024
401109689,1023089,29.4390203
401279286,1403153,14.45695022
401517813,2063015,404.0471823
401636009,3193032,164.219917
401777070,1473001,75.03907893
401904839,4061124,150.8610952
401970194,1218191,102.6824344
402174792,2021626,542.6596673
402301142,4233124,98.70782529
402322855,1013003,45.46232945
402376728,3193050,907.588474
402571696,1068241,113.8749193
402607318,1218201,271.6502837
402913929,3283078,153.2316551
403024304,1442563,12.63884115
403286081,3383131,875.5263469
403452644,1453260,22.57257342
403524203,3179391,367.700258
403539884,1443313,11.96102344
403662262,3013668,15.41829726
403703758,2373002,13.08614365
403915209,2262777,9.654144499
404304469,3033002,127.0690485
404357549,3623006,72.2294594
404445976,2243143,155.2323736
404919782,1153006,14.06697924
404933033,2133008,92.79018121
404987315,1442552,54.90557602
405109167,1113053,174.5058621
405173611,4193052,230.5833261
405175786,2073051,12.44090829
405236003,3303023,314.292436
405305276,3033002,622.6397725
405333620,1113053,174.5058621
405356353,4061143,118.9629494
405472557,2233036,27.40179483
405488254,3583001,359.0276217
405632053,4443002,113.4128805
405648975,4863001,623.4471982
405737570,3441562,136.944465
406178596,2013041,18.91312674
406207991,2143001,254.8799891
406290684,2263004,19.01662659
406291481,3249883,215.4254163
406398696,3123191,90.47421195
406456200,2023016,25.66254377
406651234,2373009,214.7302589
406666383,4193028,10.13757687
406705081,2063012,6.109592161
406764843,2013123,122.8374608
406818624,1033046,13.51076506
406976196,1473040,12.52724684
407040285,1443928,14.78407462
407108641,3403112,119.5887595
407478581,4443030,10.70580639
407894300,1389687,8.606941737
408001650,1043038,11.13083553
408035890,3043046,249.5157694
408067416,1443227,88.37450116
408308118,1389687,8.606941737
408393973,1393019,247.6543436
408518633,1218212,8.496927272
408565315,3283036,90.76420007
408793390,4063145,75.97464708
409010628,1113044,115.1480138
409059096,2021626,229.3454288
409090467,1443767,18.24315233
409280593,3073103,9.568344116
409340700,4263035,534.8214908
409554098,2262777,9.654144499
409715009,1068269,8.626121646
409887815,4233108,18.97663494
409972331,3033039,814.0499509
410302112,1273072,9.821243043
410336953,3403042,97.32490133
410341186,2373008,574.3548644
410573744,1323036,204.223404
410612119,1503026,48.23981242
410707020,3183011,342.7890085
410812476,1453226,66.49281163
411017807,1473095,81.07435178
411418238,1083033,20.08287252
411504003,1058395,119.3067487
411531751,1043112,48.7663875
411604500,4483121,942.4136891
412028145,2073051,12.44090829
412078681,3033024,140.531955
412202026,5043045,538.5218301
412282726,2053005,606.6553839
412356607,2293048,722.7457109
412500152,3403128,158.5754279
412519676,1043107,105.2195899
412729477,1113068,203.7211365
412833403,3033004,429.0795284
413020300,2203025,41.27203034
413128840,4383129,4.382246992
413133403,3073005,11.04662232
413145204,1443587,10.08479164
413274746,3029362,114.941758
413375330,3423055,8.064500792
413419403,1243046,71.87756707
413516079,1393013,8.555608344
413695941,1109654,462.6749811
413756189,3123042,230.1698124
414093598,1208029,11.98314933
414255224,1023157,10.36582363
414349126,4233002,367.1832452
414411509,2293047,244.952591
414491573,4151978,637.652324
414706275,1453307,10.74605861
414927998,4061288,927.3177802
414942096,5043040,79.41769088
414964195,1433026,39.63605114
415033391,1433718,9.854949259
415131382,4063125,9.242437094
415246828,3153006,332.3079587
415462337,1443653,10.32391564
415736352,1443270,3.929424433
416108190,2083087,160.2845764
416230079,2293048,722.7457109
416272698,3123082,217.2787517
416457816,3383081,309.4661944
416581345,1433718,9.854949259
416584906,1369636,404.7931469
416748617,2043001,32.16361107
416909086,4203060,128.1477839
416914117,2053021,601.8685442
417017837,4072222,154.9984639
417206559,2063015,692.5523948
417228672,2093051,241.374246
417263388,1483037,128.1165718
417717029,3403113,127.0121754
417853602,1503041,8.028953657
417940025,3163084,225.3502048
418038830,2262782,131.5511467
418092902,2053020,578.9392959
418144401,2033007,246.2507205
418172407,1013015,21.80461741
418369941,2233004,10.48435958
418404158,5043061,367.6209248
418753365,4273004,199.2018849
418764816,3073044,12.38567325
419013278,4293141,220.6383567
419144031,3213031,11.46477079
419243754,1218201,13.16525848
419496802,1273040,34.89325944
419609824,4093046,532.2096211
420004069,1433016,8.532358781
420343075,3131532,28.79956719
420391193,4103011,127.5185104
420556485,1218197,144.6394943
420636815,1443227,88.37450116
420835710,3091501,8.499421191
421233288,2213004,416.6740627
421256893,4163108,864.3897995
421268493,2033004,13.99947057
421404852,3043119,19.09151611
421685653,1483037,128.1165718
421990425,3083046,15.40469669
422048790,4283047,12.42033332
422055917,3163003,9.58164791
422068779,1023196,229.9319419
422238094,1443228,16.13419313
422244641,1453357,53.2433839
422398852,1273058,7.509920367
422443388,3383071,176.8463507
422484540,1453226,44.53570067
422642616,1143033,158.5983344
422710032,1273034,150.050654
422966420,1453266,5.519382504
422998728,4063057,35.4820206
422998905,1348083,236.8410929
423076740,1243036,4.747275182
423183651,1038133,12.67746486
423308733,3193105,285.1121924
423364325,3253026,463.8920615
423593928,5023003,3.357431643
423622054,2083002,311.876532
423744947,1443191,86.05449695
424228767,1033046,13.51076506
424250278,2293027,341.8046664
424267697,3149813,21.0008382
424364067,4233157,501.2771025
424459752,4483124,617.5702379
424827217,3249883,215.4254163
424953593,1013027,30.93353971
425131978,4413043,40.01948227
425169473,1443299,48.8198414
425247107,1263075,491.5086455
425768390,3403144,90.26188608
425852542,3213030,429.01318
425865746,4081859,10.2812253
425945021,5043059,703.292649
426184748,4113106,626.6244413
426239156,4233138,98.98960185
426363872,3131532,28.79956719
426475668,3383013,269.7845448
426484826,2023034,42.76339011
426547380,3503010,7.205358069
426610992,4293078,333.5852751
426837386,1433245,41.99945541
426900610,4253112,552.8657688
426905820,3123073,97.3108783
427098091,3183061,412.5522187
427098200,4253110,366.1674293
427130290,3183024,260.859251
427248180,3223012,576.1232566
427470203,2103019,155.6355277
427777285,1483089,55.56142384
427818197,1473040,12.52724684
427963458,1289735,121.5033703
428060656,5043069,1194.31353
428227141,2203028,638.4181153
428369718,3602981,121.9036915
428834564,1253014,19.62568166
429336301,3253015,5.704350609
429374275,3283001,377.2711429
429668197,4072220,7.438124826
429852441,1208053,107.3895257
430155272,3423014,281.1557795
430322351,1483082,91.74508677
430555566,1109648,9.648408262
430616875,4083001,31.86915216
430648372,1393025,8.801277177
431385007,3071404,19.94891518
431457191,1443932,14.46006366
431527441,1218176,133.0672545
431757303,4483127,749.5430788
431819705,2023039,7.290044885
431831002,4013121,590.9455127
431889189,3029362,114.941758
431967355,5053303,147.1208726
431991104,4253104,1284.622386
432030189,3123103,7.604934792
432042198,4093101,9.803241932
432120336,1433718,9.854949259
432225302,4443171,9.840352013
432469045,1443932,14.46006366
432757413,4473104,279.5936584
432929915,1133025,219.0841431
433005932,1218160,10.16542737
433020926,2063015,658.1599428
433200017,5043044,120.3943246
433375290,3163053,48.53867695
433601867,3373007,209.4558058
433621039,3383114,179.9280341
433678135,1109656,207.082573
433800499,4253111,392.8603825
433835870,1443943,30.49967005
433846738,3033044,943.3170366
433994906,1433011,63.19218209
434099397,3043162,429.3637012
434149831,1393019,116.5359037
434419166,4173025,47.63384838
435101904,3063187,78.76412244
435102161,4061155,51.00395399
435207038,3543016,363.8157575
435540814,3013634,47.7539476
435546373,1403065,29.34484242
435879643,2043032,412.1417722
435984854,4081909,6.921322716
436132628,2083004,387.1915263
436378382,1483037,128.1165718
436405345,4373120,349.624091
436414825,2323259,148.3901009
436520914,1243126,138.23388
436828117,2093001,136.7893259
436859494,2262728,193.9485138
436863393,3193054,621.5743076
436904489,4203073,45.41421871
437221409,4512496,261.9583801
437766272,3013644,50.71871621
437819802,4463022,56.73715154
438063416,4072170,84.03623349
438148617,4063101,72.4998898
439369889,3383003,498.4837691
439373070,2083087,208.0857954
439685554,3013644,50.71871621
439687120,4493140,330.672163
439791125,1263063,224.446389
439902277,2021626,475.2644344
439932329,4181692,178.2900726
440049339,2043001,32.16361107
440053112,3249878,10.20343538
440329729,1483037,128.1165718
440510145,1433777,56.8206144
440612065,2043007,38.71287716
440706195,3013644,50.71871621
440776046,3193005,31.6174325
440917849,3303016,297.3677081
441064808,2203025,111.7665388
441079685,3403024,11.26632685
441158626,1442552,54.90557602
441227142,2131193,128.4652093
441289145,1503036,80.5127086
441412504,4353032,381.0866787
441531590,3583008,6.588602752
441579776,3403042,264.280641
441625953,4061124,150.8610952
441798734,2203013,746.7404461
441971944,2193002,135.5161987
442046152,2213016,206.2837835
442168556,2233001,177.8116547
442209176,1013003,45.46232945
442300754,1453143,39.00753833
442303715,3463002,6.355183533
442421345,3013601,30.48527396
442438673,2233031,309.1127773
443010554,1329999,103.0988421
443176532,3193106,300.6794038
443433818,3602929,171.558513
443730580,1023143,65.87436957
444038441,4463022,514.7490199
444095407,4081909,6.921322716
444117079,1473097,70.63343391
444304630,1109656,59.56167355
444393293,1443587,10.08479164
444790094,2343001,189.6058378
445155803,3403128,505.2727223
445167685,4413043,40.01948227
445220655,5053302,485.5839136
445408415,2013139,26.30515607
445493610,1403095,110.0890565
445562488,3179397,127.1919336
445656322,1289730,8.939710397
445663849,1228449,7.118329523
