wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-73.7919459900000021 40.67656826999999709),(-73.78954999979171703 40.67453999990989644))",458757196,984,302.9293338
"MultiPoint ((-73.79705278999999507 40.67122230999999744),(-73.78954999979171703 40.67453999990989644))",709327310,984,733.5843359
"MultiPoint ((-73.79211406000000295 40.67353832999999952),(-73.78954999979171703 40.67453999990989644))",753658068,984,243.6583185
"MultiPoint ((-73.97425394961891243 40.76298744999696311),(-73.97371789999999692 40.76332033999999993))",132008742,987,58.43967409
"MultiPoint ((-73.97425394961891243 40.76298744999696311),(-73.97371789999999692 40.76332033999999993))",132456798,987,58.43967409
"MultiPoint ((-73.97425394961891243 40.76298744999696311),(-73.97371789999999692 40.76332033999999993))",992697689,987,58.43967409
"MultiPoint ((-73.97652673000000334 40.76235479999999711),(-73.97568364707150579 40.76111775062781817))",647702577,988,154.7228746
"MultiPoint ((-73.97898211999999774 40.76011556000000269),(-73.97693129044252203 40.75919042023172523))",399486847,989,201.3536954
"MultiPoint ((-73.97898211999999774 40.76011556000000269),(-73.97693129044252203 40.75919042023172523))",617876963,989,201.3536954
"MultiPoint ((-73.97693129044252203 40.75919042023172523),(-73.97651691000000085 40.75948378999999733))",795666653,989,47.80891054
"MultiPoint ((-73.97898211999999774 40.76011556000000269),(-73.97693129044252203 40.75919042023172523))",804454438,989,201.3536954
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.9761457002006324 40.76050308985527693))",160790265,990,32.18531545
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.9761457002006324 40.76050308985527693))",344963455,990,32.18531545
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.9761457002006324 40.76050308985527693))",453104567,990,32.18531545
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.9761457002006324 40.76050308985527693))",622115134,990,32.18531545
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.9761457002006324 40.76050308985527693))",977615024,990,32.18531545
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",102827203,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97788559999999336 40.75760666000000043))",389048620,991,45.88723863
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",450019543,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",532289532,991,56.36002193
"MultiPoint ((-73.97891407000000186 40.75844399999999723),(-73.97802763989888319 40.75800550980809334))",557052001,991,89.29670034
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",655441260,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",741104647,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",863616185,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",866130228,991,56.36002193
"MultiPoint ((-73.97802763989888319 40.75800550980809334),(-73.97743058999999732 40.75823237000000177))",934197582,991,56.36002193
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",243318407,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",335940949,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",492857814,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",626208396,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",657415149,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",855914699,992,36.70388062
"MultiPoint ((-73.99237669959602215 40.738039690163248),(-73.99201218000000324 40.73821960000000075))",896778880,992,36.70388062
"MultiPoint ((-73.98987100015229146 40.73518700028868977),(-73.9896309599999995 40.73565305999999708))",403452644,994,55.58551401
"MultiPoint ((-73.98427890045461197 40.74030980041494132),(-73.98403681000000631 40.74048867999999857))",745669230,996,28.50816694
"MultiPoint ((-73.98587841945720811 40.75766557980452376),(-73.98577611999999704 40.75766553999999786))",644104305,1000,8.638431484
"MultiPoint ((-73.98467454999999404 40.76046228999999954),(-73.98454079962323249 40.76041294006894589))",489019937,1002,12.55318198
"MultiPoint ((-73.98467454999999404 40.76046228999999954),(-73.98454079962323249 40.76041294006894589))",986684586,1002,12.55318198
"MultiPoint ((-73.98342150000000572 40.76239441999999968),(-73.98307690020868677 40.76259329961946776))",674958861,1003,36.52930583
"MultiPoint ((-73.98428094000000499 40.76111549000000167),(-73.98427739026058703 40.76088276970579471))",721613179,1004,25.84516179
"MultiPoint ((-73.98428094000000499 40.76111549000000167),(-73.98427739026058703 40.76088276970579471))",745947895,1004,25.84516179
"MultiPoint ((-73.98553710999999566 40.76123367999999658),(-73.98463362978199598 40.76071760039906167))",538774000,1011,95.41692858
"MultiPoint ((-73.97316587000000254 40.7626367700000003),(-73.97235755960718961 40.76246695042087254))",178096318,1012,70.80827371
"MultiPoint ((-73.97235755960718961 40.76246695042087254),(-73.97211540000000696 40.76263378000000159))",943412738,1012,27.5918019
"MultiPoint ((-73.97274461932046563 40.76151071412763116),(-73.97156753999999523 40.76067390000000046))",488952434,1015,136.0662199
"MultiPoint ((-73.98353750025104603 40.7605266203468446),(-73.98231033999999795 40.75987184000000241))",346516831,1016,126.587526
"MultiPoint ((-73.99342732901681075 40.73611175460224132),(-73.99266921999999624 40.73561760999999848))",243383694,1017,84.33260023
"MultiPoint ((-73.99342732901681075 40.73611175460224132),(-73.99266921999999624 40.73561760999999848))",397128256,1017,84.33260023
"MultiPoint ((-73.99342732901681075 40.73611175460224132),(-73.99266921999999624 40.73561760999999848))",517190188,1017,84.33260023
"MultiPoint ((-73.99342732901681075 40.73611175460224132),(-73.99266921999999624 40.73561760999999848))",776474887,1017,84.33260023
"MultiPoint ((-73.97958520001451177 40.75254481970809195),(-73.97952952999999354 40.75247977000000077))",276232781,1020,8.618822065
"MultiPoint ((-73.97958520001451177 40.75254481970809195),(-73.97952952999999354 40.75247977000000077))",368806447,1020,8.618822065
"MultiPoint ((-73.97958520001451177 40.75254481970809195),(-73.97952952999999354 40.75247977000000077))",459766285,1020,8.618822065
"MultiPoint ((-73.97958520001451177 40.75254481970809195),(-73.97952952999999354 40.75247977000000077))",730580113,1020,8.618822065
"MultiPoint ((-73.9955530000785302 40.74912200017117669),(-73.99552613000000179 40.7493689599999982))",384822299,1021,27.51838337
"MultiPoint ((-73.9955530000785302 40.74912200017117669),(-73.9943315900000016 40.74846313999999836))",793697528,1021,126.4662827
"MultiPoint ((-73.97652976006605741 40.75674218041168473),(-73.97547178000000656 40.75495200000000295))",560037879,1025,217.9506698
"MultiPoint ((-73.97742461999999364 40.7545461799999984),(-73.97652976006605741 40.75674218041168473))",569878035,1025,255.3037163
"MultiPoint ((-73.98873084000000233 40.74529529000000139),(-73.98867088945301873 40.74512705021173531))",338176225,1032,19.35681862
"MultiPoint ((-73.98683600048100573 40.76089499965694785),(-73.98592709999999784 40.76058597000000105))",247143875,1033,84.06959774
"MultiPoint ((-73.98683600048100573 40.76089499965694785),(-73.98592709999999784 40.76058597000000105))",272971565,1033,84.06959774
"MultiPoint ((-73.98683600048100573 40.76089499965694785),(-73.98592709999999784 40.76058597000000105))",500692613,1033,84.06959774
"MultiPoint ((-73.98683600048100573 40.76089499965694785),(-73.98592709999999784 40.76058597000000105))",610600778,1033,84.06959774
"MultiPoint ((-73.98369328960154689 40.76032636037055568),(-73.98275809999999808 40.75925158999999809))",517530053,1035,143.1113089
"MultiPoint ((-73.97524941999999726 40.75111205000000325),(-73.97518778006184448 40.75118163978607555))",235302174,1043,9.317610547
"MultiPoint ((-73.97524941999999726 40.75111205000000325),(-73.97518778006184448 40.75118163978607555))",292119492,1043,9.317610547
"MultiPoint ((-73.97883539000000042 40.74475867000000306),(-73.97841599942769619 40.74511599998157152))",347534998,1053,53.19071221
"MultiPoint ((-73.97892520000000616 40.74607342000000187),(-73.97841599942769619 40.74511599998157152))",503395396,1053,114.6890143
"MultiPoint ((-73.97892520000000616 40.74607342000000187),(-73.97841599942769619 40.74511599998157152))",599920749,1053,114.6890143
"MultiPoint ((-73.97892520000000616 40.74607342000000187),(-73.97841599942769619 40.74511599998157152))",969202626,1053,114.6890143
"MultiPoint ((-73.97965465006903685 40.74395034032846041),(-73.97951054000000681 40.74383380999999815))",979624785,1054,17.7652675
"MultiPoint ((-73.97744399970103757 40.74644900015157134),(-73.97741283999999951 40.74670992000000069))",567720552,1058,29.0941555
"MultiPoint ((-73.97606602000000464 40.74857332999999926),(-73.97602629054325973 40.74881879955960784))",452988419,1059,27.46488713
"MultiPoint ((-73.97677658000615963 40.74778786015185261),(-73.97651376000000312 40.74794487999999859))",207227250,1061,28.22637701
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",163457984,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",191582104,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",258219266,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",415033391,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",416581345,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",432120336,1068,23.16334301
"MultiPoint ((-73.9677812900000049 40.75992632999999898),(-73.96777440020819938 40.76013485037596951))",875844201,1068,23.16334301
"MultiPoint ((-73.97190956000000028 40.75426499999999663),(-73.97187608974888917 40.75451175013583338))",317918333,1069,27.54678474
"MultiPoint ((-73.97190956000000028 40.75426499999999663),(-73.97187608974888917 40.75451175013583338))",344723229,1069,27.54678474
"MultiPoint ((-73.97190956000000028 40.75426499999999663),(-73.97187608974888917 40.75451175013583338))",696530090,1069,27.54678474
"MultiPoint ((-73.97190956000000028 40.75426499999999663),(-73.97187608974888917 40.75451175013583338))",856318906,1069,27.54678474
"MultiPoint ((-73.97236460000000591 40.75363930999999695),(-73.97232599953716203 40.75389900029518486))",887704799,1070,29.02203111
"MultiPoint ((-73.97236460000000591 40.75363930999999695),(-73.97232599953716203 40.75389900029518486))",996097891,1070,29.02203111
"MultiPoint ((-73.97156225000000518 40.75616976999999963),(-73.97102967983067856 40.75587720985807039))",367669707,1071,55.48018964
"MultiPoint ((-73.97156225000000518 40.75616976999999963),(-73.97102967983067856 40.75587720985807039))",659491698,1071,55.48018964
"MultiPoint ((-73.97014330028298446 40.75632633023716522),(-73.96919088999999303 40.75598801000000293))",173838233,1074,88.76839988
"MultiPoint ((-73.92613800014234471 40.81047600027208944),(-73.92539096999999515 40.80972360999999893))",621928077,1076,104.6618451
"MultiPoint ((-73.92638530000000685 40.81216157000000067),(-73.92613800014234471 40.81047600027208944))",640018152,1076,188.3423588
"MultiPoint ((-73.92613800014234471 40.81047600027208944),(-73.92494232999999326 40.81035185999999726))",646181131,1076,101.8231703
"MultiPoint ((-73.9267179995765531 40.81841000001202246),(-73.92622124000000383 40.81676711000000068))",204393651,1078,187.1953541
"MultiPoint ((-73.9267179995765531 40.81841000001202246),(-73.92622124000000383 40.81676711000000068))",585742356,1078,187.1953541
"MultiPoint ((-73.99709303000000205 40.73702312000000347),(-73.99678599963223746 40.73733500013890563))",130120454,1082,43.26778913
"MultiPoint ((-73.99757658999999421 40.73635889999999904),(-73.99678599963223746 40.73733500013890563))",309583910,1082,127.3147175
"MultiPoint ((-73.99757658999999421 40.73635889999999904),(-73.99678599963223746 40.73733500013890563))",608287566,1082,127.3147175
"MultiPoint ((-73.99709303000000205 40.73702312000000347),(-73.99678599963223746 40.73733500013890563))",774458346,1082,43.26778913
"MultiPoint ((-73.99757658999999421 40.73635889999999904),(-73.99678599963223746 40.73733500013890563))",933774911,1082,127.3147175
"MultiPoint ((-73.99787099942012958 40.74103999980208357),(-73.99786149999999907 40.74106342000000325))",366637981,1084,2.721739151
"MultiPoint ((-73.99824750999999878 40.74563068999999871),(-73.99804099998796403 40.74590600030042253))",231628810,1086,35.19807961
"MultiPoint ((-73.99824750999999878 40.74563068999999871),(-73.99804099998796403 40.74590600030042253))",775844271,1086,35.19807961
"MultiPoint ((-73.98982496000000708 40.74122218000000117),(-73.98934399979192733 40.74130299957700885))",557646490,1087,41.60310436
"MultiPoint ((-73.98666040999999893 40.73988242000000071),(-73.98659899971117682 40.73986399957377103))",422966420,1089,5.575803359
"MultiPoint ((-73.98207600030521292 40.74608099999175437),(-73.98143720000000201 40.74545080000000041))",918668485,1093,88.36516521
"MultiPoint ((-73.98782299992961953 40.74971900015284376),(-73.98778086999999459 40.74978011000000322))",521740514,1095,7.662351924
"MultiPoint ((-73.99027741000000447 40.75657634000000229),(-73.9897349996740985 40.75730800035242396))",311416775,1097,93.2712676
"MultiPoint ((-73.99027741000000447 40.75657634000000229),(-73.9897349996740985 40.75730800035242396))",701499663,1097,93.2712676
"MultiPoint ((-73.99191578999999308 40.75942552000000063),(-73.9897349996740985 40.75730800035242396))",804211143,1097,298.6739271
"MultiPoint ((-73.99121211000000642 40.75783899999999704),(-73.9897349996740985 40.75730800035242396))",977907189,1097,137.9673393
"MultiPoint ((-73.98179464999999766 40.75803003000000047),(-73.9813289994508807 40.75866299970680018))",440510145,1098,80.54120608
"MultiPoint ((-73.9815707700000047 40.75834015000000221),(-73.9813289994508807 40.75866299970680018))",734458256,1098,41.25739842
"MultiPoint ((-73.97857657999999503 40.76403222999999798),(-73.97745099998448381 40.76397099975788052))",333338891,1101,95.28078935
"MultiPoint ((-73.97882989000000009 40.76209175000000329),(-73.97745099998448381 40.76397099975788052))",605529635,1101,238.970039
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",105364507,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",226627290,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",485886612,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",608506488,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",634082823,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",717685696,1103,48.88006811
"MultiPoint ((-73.98236233999999456 40.76795511000000261),(-73.98192899995855498 40.76824699973603572))",744437379,1103,48.88006811
"MultiPoint ((-73.98173600034571962 40.768295999922465),(-73.98135125999999673 40.76883876000000129))",937389592,1104,68.46907684
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",150009779,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",170538969,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",176055415,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",244840165,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",283323241,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",548575139,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",597055776,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",645457447,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",793189660,1106,93.13166639
"MultiPoint ((-73.9733470004704543 40.76481099975528366),(-73.97324113999999895 40.76397622000000354))",889393949,1106,93.13166639
"MultiPoint ((-73.97408802995994392 40.75071654029355273),(-73.97332602999999551 40.75030191999999829))",763201317,1109,79.12758839
"MultiPoint ((-73.96841564999999719 40.76192192999999975),(-73.96839056033269344 40.76155923035963013))",152615015,1123,40.33321895
"MultiPoint ((-73.96841564999999719 40.76192192999999975),(-73.96839056033269344 40.76155923035963013))",193639643,1123,40.33321895
"MultiPoint ((-73.96841564999999719 40.76192192999999975),(-73.96839056033269344 40.76155923035963013))",471167725,1123,40.33321895
"MultiPoint ((-73.96841564999999719 40.76192192999999975),(-73.96839056033269344 40.76155923035963013))",549245287,1123,40.33321895
"MultiPoint ((-73.96841564999999719 40.76192192999999975),(-73.96839056033269344 40.76155923035963013))",557036159,1123,40.33321895
"MultiPoint ((-73.96871715999999708 40.79632454000000052),(-73.96854200029140713 40.79637399982316026))",554203051,1132,15.7697775
"MultiPoint ((-73.9695628700000043 40.80294504999999816),(-73.96814900005936977 40.80245499974098777))",145613814,1137,131.1353487
"MultiPoint ((-73.96912190999999837 40.80357072999999701),(-73.96785533025010295 40.80298422964018101))",420556485,1138,125.1614953
"MultiPoint ((-73.96742742000000703 40.80445406999999847),(-73.96738099998161431 40.80372099973718747))",578711835,1139,81.50172812
"MultiPoint ((-73.97146030999999766 40.80034078999999991),(-73.96927885979970085 40.79853800001257724))",402607318,1140,271.9739582
"MultiPoint ((-73.97146030999999766 40.80034078999999991),(-73.96927885979970085 40.79853800001257724))",551192206,1140,271.9739582
"MultiPoint ((-73.96714249999999424 40.80357568000000157),(-73.96691699964165423 40.8035790002429124))",858768867,1146,19.03229794
"MultiPoint ((-73.96749300041484787 40.80212600034814585),(-73.96612815000000296 40.80232653000000198))",140924019,1148,117.3075733
"MultiPoint ((-73.96749300041484787 40.80212600034814585),(-73.96645356999999876 40.80164319000000006))",151255877,1148,102.8028965
"MultiPoint ((-73.96749300041484787 40.80212600034814585),(-73.96645356999999876 40.80164319000000006))",923164224,1148,102.8028965
"MultiPoint ((-73.97104799948444054 40.79517099983248585),(-73.97053078999999798 40.79501853000000011))",643762610,1150,46.81887644
"MultiPoint ((-73.97129631999999333 40.7953371099999984),(-73.97104799948444054 40.79517099983248585))",828825220,1150,27.91900081
"MultiPoint ((-73.97345622999999648 40.79492316999999701),(-73.97256707992175961 40.79404226958671842))",739147872,1153,123.2908255
"MultiPoint ((-73.97261161000000129 40.79371804000000168),(-73.97256707992175961 40.79404226958671842))",911142837,1153,36.20127627
"MultiPoint ((-73.9706144299999977 40.79372304000000327),(-73.97057116981407887 40.79396219017056779))",563874750,1154,26.80739681
"MultiPoint ((-73.97104466056194383 40.79331000041256061),(-73.96846659000000557 40.79157060000000001))",637055932,1155,290.9541332
"MultiPoint ((-73.97148731035439084 40.79270287015689433),(-73.97035176999999351 40.79153542000000243))",155170999,1156,161.2230986
"MultiPoint ((-73.97197626999999898 40.79303720000000055),(-73.97148731035439084 40.79270287015689433))",561063001,1156,55.5105412
"MultiPoint ((-73.98094970943343185 40.77426627979825469),(-73.97878609999999355 40.77488772000000239))",622795781,1158,195.2565564
"MultiPoint ((-73.97197865032519815 40.79203479962814072),(-73.97081430000000069 40.79090424999999698))",787211426,1159,159.43439
"MultiPoint ((-73.97298134949951987 40.79030079042131973),(-73.97053357000000062 40.78874406999999991))",251716332,1160,269.3845753
"MultiPoint ((-73.97298134949951987 40.79030079042131973),(-73.97056191000000069 40.78998195999999865))",372150831,1160,207.2509855
"MultiPoint ((-73.97298134949951987 40.79030079042131973),(-73.97056191000000069 40.78998195999999865))",457729890,1160,207.2509855
"MultiPoint ((-73.98634601999999916 40.77725482999999684),(-73.98363296038493786 40.77606851962228518))",224493281,1162,264.2179799
"MultiPoint ((-73.98844357999999488 40.77853959000000117),(-73.98363296038493786 40.77606851962228518))",408393973,1162,490.1225382
"MultiPoint ((-73.98634601999999916 40.77725482999999684),(-73.98363296038493786 40.77606851962228518))",434149831,1162,264.2179799
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",347254393,1163,25.20771503
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",413516079,1163,25.20771503
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",480328204,1163,25.20771503
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",741666236,1163,25.20771503
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",797387601,1163,25.20771503
"MultiPoint ((-73.98281489000000022 40.77700183999999695),(-73.98277699959638198 40.7772270002198951))",965916653,1163,25.20771503
"MultiPoint ((-73.9840170100000023 40.77789680000000061),(-73.98277699959638198 40.7772270002198951))",993856717,1163,128.413835
"MultiPoint ((-73.98058628972658823 40.78252808017392539),(-73.9805421100000018 40.78278189000000253))",133694138,1164,28.43114757
"MultiPoint ((-73.98081301999999937 40.78248276000000061),(-73.98058628972658823 40.78252808017392539))",528172243,1164,19.78922774
"MultiPoint ((-73.98082669945580392 40.78170676021715479),(-73.97951698999999337 40.78152462999999983))",474163430,1165,112.3903916
"MultiPoint ((-73.9797079997612741 40.7839199998036861),(-73.97962812999999471 40.78414861000000258))",781053320,1166,26.26701438
"MultiPoint ((-73.97535415999999486 40.78994740000000263),(-73.97517008468859956 40.7895005845881542))",112878580,1171,51.99423983
"MultiPoint ((-73.97535415999999486 40.78994740000000263),(-73.97517008468859956 40.7895005845881542))",152619498,1171,51.99423983
"MultiPoint ((-73.97535415999999486 40.78994740000000263),(-73.97517008468859956 40.7895005845881542))",194409393,1171,51.99423983
"MultiPoint ((-73.97535415999999486 40.78994740000000263),(-73.97517008468859956 40.7895005845881542))",408518633,1171,51.99423983
"MultiPoint ((-73.97517008468859956 40.7895005845881542),(-73.97476985000000127 40.7880314499999983))",866584857,1171,166.60778
"MultiPoint ((-73.97342499975282237 40.79194300029116249),(-73.9728904899999975 40.79178307000000103))",636845288,1173,48.48237755
"MultiPoint ((-73.97398112000000481 40.79183273000000298),(-73.97382200048819811 40.7914009998172844))",159314126,1174,49.78897708
"MultiPoint ((-73.97839973000000668 40.78615478999999766),(-73.9783000001385318 40.7864029998395381))",107551123,1179,28.8203857
"MultiPoint ((-73.97839973000000668 40.78615478999999766),(-73.9783000001385318 40.7864029998395381))",225134908,1179,28.8203857
"MultiPoint ((-73.97839973000000668 40.78615478999999766),(-73.9783000001385318 40.7864029998395381))",683619464,1179,28.8203857
"MultiPoint ((-74.0874648599999972 40.58432798999999847),(-74.08168300006525442 40.57508299988056422))",291609357,1183,1137.359798
"MultiPoint ((-74.08518906999999842 40.57832132000000058),(-74.08168300006525442 40.57508299988056422))",707654500,1183,466.3056374
"MultiPoint ((-73.83703310999999303 40.70584261999999853),(-73.83559900010936872 40.70977300002564192))",156262151,1193,452.9747001
"MultiPoint ((-73.84459703000000275 40.70871861999999908),(-73.83559900010936872 40.70977300002564192))",802492539,1193,769.3300625
"MultiPoint ((-74.03575014000000465 40.63561202999999722),(-74.0320909998257406 40.63927799997904344))",552311083,1195,511.4127748
"MultiPoint ((-74.03347350999999321 40.63650751000000128),(-74.0320909998257406 40.63927799997904344))",593517959,1195,329.13368
"MultiPoint ((-74.03193299966815744 40.6392309999686745),(-74.02996437000000185 40.6369586300000023))",264323447,1196,302.3388448
"MultiPoint ((-73.89310602999999844 40.6618437400000019),(-73.88777000020063213 40.65866199990004048))",128353228,1198,573.1142518
"MultiPoint ((-73.88988686000000428 40.65774823000000282),(-73.88777000020063213 40.65866199990004048))",208171193,1198,205.7775387
"MultiPoint ((-73.8912034100000028 40.65932773000000111),(-73.88777000020063213 40.65866199990004048))",439369889,1198,299.6178602
"MultiPoint ((-73.89507939000000647 40.66302032000000111),(-73.88777000020063213 40.65866199990004048))",650462211,1198,785.0521789
"MultiPoint ((-73.89398452999999733 40.66018669999999702),(-73.88777000020063213 40.65866199990004048))",873532856,1198,552.1433857
"MultiPoint ((-73.88991233999999508 40.6619642400000032),(-73.88777000020063213 40.65866199990004048))",885970022,1198,409.0165415
"MultiPoint ((-73.88777000020063213 40.65866199990004048),(-73.88490753000000666 40.66097944999999925))",908542401,1198,353.3050049
"MultiPoint ((-73.88899768000000279 40.65928445000000124),(-73.88777000020063213 40.65866199990004048))",928945167,1198,124.7264905
"MultiPoint ((-73.88899768000000279 40.65928445000000124),(-73.88777000020063213 40.65866199990004048))",993884790,1198,124.7264905
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88509116000000176 40.65690638000000234))",280670044,1199,241.8018035
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88129686000000618 40.66048171999999994))",302756684,1199,580.5577711
"MultiPoint ((-73.88778571999999656 40.65769130000000331),(-73.88744000002510859 40.65814799980936556))",673165874,1199,58.53927315
"MultiPoint ((-73.88899037999999564 40.65717371000000213),(-73.88744000002510859 40.65814799980936556))",715688620,1199,169.9895993
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88509116000000176 40.65690638000000234))",803075549,1199,241.8018035
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.87978176000000019 40.65919559000000305))",893017715,1199,658.0049957
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88618429999999648 40.65837866999999761))",915585770,1199,109.2380682
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88236985999999717 40.65905279999999777))",963338781,1199,440.3857475
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88332760999999493 40.65961096000000197))",975343257,1199,383.8483389
"MultiPoint ((-73.88744000002510859 40.65814799980936556),(-73.88332760999999493 40.65961096000000197))",987615143,1199,383.8483389
"MultiPoint ((-73.98197499972373237 40.6893339998107777),(-73.98156104999999627 40.68915578000000011))",474546394,1200,40.1999634
"MultiPoint ((-73.98197499972373237 40.6893339998107777),(-73.98156104999999627 40.68915578000000011))",474546394,1201,40.1999634
"MultiPoint ((-73.98734801999999888 40.69146491000000054),(-73.9866200005433825 40.69122400037942811))",801466420,1202,67.1005734
"MultiPoint ((-73.98197499972373237 40.6893339998107777),(-73.98156104999999627 40.68915578000000011))",474546394,1210,40.1999634
"MultiPoint ((-73.98607399979621846 40.69665199978469161),(-73.98553277000000605 40.69812076000000189))",882983949,1219,169.396292
"MultiPoint ((-73.98607399979621846 40.69665199978469161),(-73.98553277000000605 40.69812076000000189))",882983949,1220,169.396292
"MultiPoint ((-73.98607399979621846 40.69665199978469161),(-73.98553277000000605 40.69812076000000189))",882983949,1221,169.396292
"MultiPoint ((-73.88802638999999317 40.72473808000000162),(-73.88493799962328978 40.72050799964973322))",439687120,1222,537.3484981
"MultiPoint ((-73.87711899986612707 40.71970000000467849),(-73.87085405000000549 40.71876122999999836))",130995285,1224,539.5010644
"MultiPoint ((-73.87711899986612707 40.71970000000467849),(-73.86938134999999761 40.72103771999999822))",735959086,1224,670.4174329
"MultiPoint ((-73.87711899986612707 40.71970000000467849),(-73.87553966999999489 40.71902165000000196))",809473972,1224,153.233786
"MultiPoint ((-73.87711899986612707 40.71970000000467849),(-73.87531026000000622 40.72016322000000343))",883903572,1224,161.2461409
"MultiPoint ((-73.85288200042695905 40.68561600009204682),(-73.84877833999999552 40.68606883999999724))",277262307,1225,350.5222616
"MultiPoint ((-73.85315300034213237 40.68707300023861961),(-73.850097930000004 40.68772016999999863))",154567602,1227,268.0627406
