CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,PD_DESC,PRECINCT_ID,NUM_LRCNY,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,LATITUDE_CRIME,LONGITUDE_CRIME,DIST_ENTR,SBWY_ENTR_ID,LAT_SBWY,LONG_SBWY,SBWY_LINE,DIST_SHLTR,BUS_SHLTR_ID,LAT_BUS,LONG_BUS,WIFI_ID,DIST_WIFI,LAT_WIFI,LONG_WIFI,MUNIMETER_ID,DIST_MUNI,LIBRARY,DIST_LIB
149971884,4/5/2017,20:40:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,DEPARTMENT STORE,40.6577396,-73.86859703,1562.476786,599,40.666285,-73.883276,3,268.076189,BR02781,40.706812,-73.947831,283,1724.395253,40.745968,-73.994039,3033002,1502.05639,Cypress Hills,1724.574849
154406298,4/25/2017,0:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.66972147,-73.87684288,571.9522864,888,40.67397,-73.880667,A-C,222.4421688,BR02038,40.706812,-73.947831,283,407.7666989,40.745968,-73.994039,3033003,541.6504071,Cypress Hills,407.8234257
158954918,4/25/2017,10:00:00,PETIT LARCENY,"LARCENY,PETIT OF LICENSE PLATE",75,193,NA,STREET,40.67046834,-73.88786877,295.8290432,884,40.672479,-73.890164,A-C,53.15879875,BR02036,40.706812,-73.947831,2313,325.9805606,40.745968,-73.994039,3033005,590.3102299,New Lots,608.840189
165885502,4/7/2017,18:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,OPPOSITE OF,STREET,40.67849221,-73.89460799,255.1854608,83,40.677847,-73.891711,J-Z,206.4637809,BR0204,40.706812,-73.947831,3284,279.6238307,40.745968,-73.994039,3033041,1418.223107,Arlington,669.193154
168987711,4/28/2017,10:35:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,FRONT OF,RESIDENCE-HOUSE,40.68158537,-73.87775479,104.1127564,80,40.681643,-73.878984,J-Z,511.8254418,BR02061,40.706812,-73.947831,3277,525.0846254,40.745968,-73.994039,3583022,59.4497146,Arlington,807.7926961
169513181,4/17/2017,19:59:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,FRONT OF,STREET,40.68075055,-73.88535653,125.6022683,81,40.679656,-73.885731,J,306.3541746,BR02123,40.706812,-73.947831,325,159.3426234,40.745968,-73.994039,3583001,477.6210032,Arlington,159.140411
170710541,4/28/2017,13:15:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,FOOD SUPERMARKET,40.68481085,-73.86814707,400.3960971,77,40.683478,-73.872548,J-Z,259.422947,BR02059,40.706812,-73.947831,3281,18.2812218,40.745968,-73.994039,3583010,6.43933511,Woodhaven,1218.56434
174286680,4/10/2017,12:20:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,83,INSIDE,DEPARTMENT STORE,40.67910409,-73.86312892,240.2388898,436,40.679215,-73.860291,A,256.8146623,BR02060,40.706812,-73.947831,2316,280.5589416,40.745968,-73.994039,3623030,32.08950478,Cypress Hills,1163.938315
174567800,4/28/2017,9:25:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,DEPARTMENT STORE,40.65169816,-73.86844676,2048.545105,599,40.666285,-73.883276,1/3/1900,260.7440699,BR02761,40.706812,-73.947831,316,1487.084139,40.745968,-73.994039,3383013,1532.315003,Spring Creek,1482.785946
179545883,4/27/2017,17:40:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.68037342,-73.89275905,294.2120241,83,40.677847,-73.891711,J-Z,429.7811085,BR0204,40.706812,-73.947831,325,467.9210166,40.745968,-73.994039,3583001,1103.638508,Arlington,468.1303118
182706327,4/19/2017,22:20:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,COMMERCIAL BUILDING,40.6577396,-73.86859703,1562.476786,599,40.666285,-73.883276,3,268.076189,BR02781,40.706812,-73.947831,283,1724.395253,40.745968,-73.994039,3033002,1502.05639,Cypress Hills,1724.574849
185927958,4/28/2017,14:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE-HOUSE,40.66595383,-73.89141248,233.5740677,595,40.664869,-73.893779,3,287.4523547,BR02029,40.706812,-73.947831,301,460.2442088,40.745968,-73.994039,3033005,660.6094428,New Lots,460.2442088
187060380,4/19/2017,20:17:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.65351547,-73.886744,1330.454079,597,40.665431,-73.888386,3,383.0785642,BR02167,40.706812,-73.947831,316,75.933644,40.745968,-73.994039,3383014,10.26415109,Spring Creek,81.6376872
191399510,4/21/2017,15:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,DEPARTMENT STORE,40.65169816,-73.86844676,2048.545105,599,40.666285,-73.883276,1/3/1900,260.7440699,BR02761,40.706812,-73.947831,316,1487.084139,40.745968,-73.994039,3383013,1532.315003,Spring Creek,1482.785946
196638858,4/18/2017,21:30:00,PETIT LARCENY,"LARCENY,PETIT BY CREDIT CARD U",75,193,NA,STREET,40.67912081,-73.88061112,312.039757,80,40.681643,-73.878984,J-Z,681.7763069,BR02853,40.706812,-73.947831,2314,554.3421873,40.745968,-73.994039,3583001,266.7480301,Arlington,586.6305374
198448503,4/3/2017,13:00:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.65169816,-73.86844676,2048.545105,599,40.666285,-73.883276,3,260.7440699,BR02761,40.706812,-73.947831,316,1487.084139,40.745968,-73.994039,3383013,1532.315003,Spring Creek,1482.785946
208171193,4/3/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,CHAIN STORE,40.65774823,-73.88988686,862.5404049,597,40.665431,-73.888386,3,504.6404271,BR02040,40.706812,-73.947831,1198,205.7775387,40.745968,-73.994039,3383003,292.2328888,Spring Creek,607.9696306
211577472,4/17/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT OF LICENSE PLATE",75,193,FRONT OF,STREET,40.68448796,-73.87646586,371.6429492,79,40.681757,-73.879007,J-Z,480.7039262,BR02403,40.706812,-73.947831,3277,386.5459612,40.745968,-73.994039,3583019,209.0641715,Arlington,1003.550078
223211277,4/16/2017,0:00:00,PETIT LARCENY,"LARCENY,PETIT OF VEHICLE ACCES",75,193,FRONT OF,STREET,40.68191032,-73.89555804,556.2173007,83,40.677847,-73.891711,J-Z,422.1138964,BR0204,40.706812,-73.947831,3284,545.0174583,40.745968,-73.994039,3193074,1178.425947,Arlington,716.3832594
225129441,4/27/2017,23:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.66338288,-73.88666597,269.9685671,597,40.665431,-73.888386,3,174.7628115,BR02181,40.706812,-73.947831,301,203.5986624,40.745968,-73.994039,3383130,324.7274948,New Lots,203.5986624
226929367,4/16/2017,17:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,83,INSIDE,DRUG STORE,40.67910409,-73.86312892,240.2388898,436,40.679215,-73.860291,A,256.8146623,BR02060,40.706812,-73.947831,2316,280.5589416,40.745968,-73.994039,3623030,32.08950478,Cypress Hills,1163.938315
229877298,4/10/2017,23:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.6544924,-73.88653331,1224.765021,597,40.665431,-73.888386,3,404.9486653,BR03009,40.706812,-73.947831,316,146.2635915,40.745968,-73.994039,3383006,26.53058777,Spring Creek,153.2027354
230293509,4/22/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.66762987,-73.89625448,371.2298849,595,40.664869,-73.893779,3,186.196667,BR02027,40.706812,-73.947831,2312,767.9762326,40.745968,-73.994039,3033039,866.0427517,Stone Avenue,836.2670533
233840753,4/30/2017,17:17:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,GROCERY/BODEGA,40.6577396,-73.86859703,1562.476786,599,40.666285,-73.883276,1/3/1900,268.076189,BR02781,40.706812,-73.947831,283,1724.395253,40.745968,-73.994039,3033002,1502.05639,Cypress Hills,1724.574849
240458525,4/19/2017,13:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.64803908,-73.88077845,1571.211475,1065,40.651278,-73.898862,L,69.10010523,BR03014,40.706812,-73.947831,316,724.5380917,40.745968,-73.994039,3383013,748.4341056,Spring Creek,717.5352856
255923087,4/30/2017,4:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,OPPOSITE OF,STREET,40.67766307,-73.86544645,103.1287414,897,40.676735,-73.865491,A,117.3321572,BR02060,40.706812,-73.947831,2316,76.48190197,40.745968,-73.994039,3773005,31.60421154,Cypress Hills,911.0955866
262653483,4/3/2017,10:00:00,PETIT LARCENY,"LARCENY,PETIT BY CHECK USE",75,193,NA,STREET,40.66952742,-73.89423283,518.7271117,595,40.664869,-73.893779,1/3/1900,54.7982181,BR02026,40.706812,-73.947831,2313,481.9148974,40.745968,-73.994039,3033005,968.8958794,New Lots,843.5808376
266033289,4/10/2017,10:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESTAURANT/DINER,40.6577396,-73.86859703,1562.476786,599,40.666285,-73.883276,3,268.076189,BR02781,40.706812,-73.947831,283,1724.395253,40.745968,-73.994039,3033002,1502.05639,Cypress Hills,1724.574849
270947457,4/15/2017,3:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.67686692,-73.89419235,236.3352306,83,40.677847,-73.891711,J-Z,234.8760158,BR0216,40.706812,-73.947831,3283,255.2735721,40.745968,-73.994039,3033041,1328.234171,Arlington,725.1988383
272419876,4/14/2017,16:20:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.65169816,-73.86844676,2048.545105,599,40.666285,-73.883276,3,260.7440699,BR02761,40.706812,-73.947831,316,1487.084139,40.745968,-73.994039,3383013,1532.315003,Spring Creek,1482.785946
273135841,4/20/2017,3:20:00,PETIT LARCENY,"LARCENY,PETIT OF VEHICLE ACCES",75,193,NA,STREET,40.69050943,-73.87094843,70.59686358,74,40.690142,-73.87163,J,314.760915,BR02176,40.706812,-73.947831,3181,247.8147717,40.745968,-73.994039,3583012,677.9664691,Woodhaven,918.163665
280670044,4/19/2017,3:00:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,INSIDE,RESIDENCE - PUBLIC HOUSING,40.65690638,-73.88509116,986.7897202,597,40.665431,-73.888386,3,167.992994,BR02663,40.706812,-73.947831,1199,241.8018035,40.745968,-73.994039,3383131,304.8453891,Spring Creek,415.6987283
282020689,4/13/2017,14:20:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",75,193,FRONT OF,STREET,40.68205222,-73.88327032,337.7585404,81,40.679656,-73.885731,J,336.6628498,BR02853,40.706812,-73.947831,325,368.2052958,40.745968,-73.994039,3583001,302.8918477,Arlington,367.9320426
284753298,4/21/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,INSIDE,OTHER,40.67551445,-73.90115961,123.6988532,1058,40.67538,-73.902612,L,162.9187718,BR03064,40.706812,-73.947831,3286,234.6818691,40.745968,-73.994039,3033041,801.8972322,Brownsville,769.5494114
290937306,4/1/2017,10:40:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,CHAIN STORE,40.67792428,-73.87063389,281.5875592,894,40.675533,-73.871742,A-C,436.8312006,BR0175,40.706812,-73.947831,2315,309.0393561,40.745968,-73.994039,3623032,47.38132464,Cypress Hills,646.749884
290958681,4/21/2017,19:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.66275279,-73.88511713,422.0104973,599,40.666285,-73.883276,3,319.9518421,BR02181,40.706812,-73.947831,301,279.1403994,40.745968,-73.994039,3383130,229.7957815,New Lots,279.1403994
293449722,4/13/2017,11:30:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.66080642,-73.87182408,1143.640004,599,40.666285,-73.883276,1/3/1900,519.206833,BR02781,40.706812,-73.947831,283,1334.568995,40.745968,-73.994039,3033002,1075.354185,Cypress Hills,1334.737785
297964110,4/1/2017,21:12:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - PUBLIC HOUSING,40.66833312,-73.89690224,466.6108169,595,40.664869,-73.893779,3,141.7405414,BR02143,40.706812,-73.947831,2312,690.1312281,40.745968,-73.994039,3033039,806.5302902,Stone Avenue,824.2612012
302756684,4/17/2017,20:00:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.66048172,-73.88129686,665.8162297,599,40.666285,-73.883276,3,212.0219962,BR02667,40.706812,-73.947831,1199,580.5577711,40.745968,-73.994039,3383131,319.531942,New Lots,657.8536494
306630041,4/18/2017,9:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,RESIDENCE - APT. HOUSE,40.67746499,-73.88257533,384.9079171,890,40.674234,-73.880927,A-C,671.2580326,BR02088,40.706812,-73.947831,2314,401.2105059,40.745968,-73.994039,3583001,500.5177514,Arlington,532.4789942
310823617,4/22/2017,23:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,COMMERCIAL BUILDING,40.66972869,-73.86147192,849.0041544,897,40.676735,-73.865491,A,120.4666778,BR02182,40.706812,-73.947831,2316,866.8501004,40.745968,-73.994039,3773006,826.4646514,Cypress Hills,1112.535196
311689342,4/18/2017,14:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,COMMERCIAL BUILDING,40.67617919,-73.87115282,87.35273142,894,40.675533,-73.871742,A-C,354.3899076,BR02035,40.706812,-73.947831,2315,120.1243033,40.745968,-73.994039,3623032,244.0854634,Cypress Hills,456.0768807
316649321,4/2/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.67033473,-73.88877381,265.5476814,884,40.672479,-73.890164,A-C,26.4008574,BR02036,40.706812,-73.947831,2313,295.8292808,40.745968,-73.994039,3033005,629.1070876,New Lots,618.4987298
328635260,4/16/2017,20:05:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,GROCERY/BODEGA,40.67040286,-73.8774905,478.5869978,888,40.67397,-73.880667,A-C,297.5155449,BR02038,40.706812,-73.947831,283,388.3988302,40.745968,-73.994039,3033003,552.0602642,Cypress Hills,388.4118648
336121460,4/6/2017,10:40:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,GROCERY/BODEGA,40.66470167,-73.86733614,1236.09035,893,40.675301,-73.871801,A-C,463.0627284,BR02398,40.706812,-73.947831,283,1053.935802,40.745968,-73.994039,3773002,1300.823108,Cypress Hills,1054.128642
345830475,4/28/2017,0:15:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.67784356,-73.88508753,194.6666891,82,40.67953,-73.885716,J,619.3188481,BR02123,40.706812,-73.947831,325,364.4304456,40.745968,-73.994039,3583001,600.5815139,Arlington,364.5415727
346132806,4/10/2017,7:13:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,PARKING LOT/GARAGE (PUBLIC),40.6577396,-73.86859703,1562.476786,599,40.666285,-73.883276,1/3/1900,268.076189,BR02781,40.706812,-73.947831,283,1724.395253,40.745968,-73.994039,3033002,1502.05639,Cypress Hills,1724.574849
355559568,4/4/2017,14:20:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.64764472,-73.88164402,1511.142612,1065,40.651278,-73.898862,L,32.20679493,BR03014,40.706812,-73.947831,316,720.7752987,40.745968,-73.994039,3383013,739.8736389,Spring Creek,713.7377066
356068338,4/27/2017,3:00:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,FRONT OF,GROCERY/BODEGA,40.6690455,-73.88135011,335.9132649,600,40.666413,-73.883307,3,243.2804851,BR02041,40.706812,-73.947831,2314,566.8966267,40.745968,-73.994039,3033003,258.6474973,New Lots,587.8334496
360728911,4/6/2017,18:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.6733051,-73.89517857,143.5860402,815,40.674268,-73.896312,A-C,197.4114674,BR02122,40.706812,-73.947831,2312,179.6443119,40.745968,-73.994039,3033041,1058.021501,Arlington,1059.793629
361057784,4/17/2017,17:10:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,FRONT OF,CHAIN STORE,40.68134094,-73.87255978,237.3179307,77,40.683478,-73.872548,J-Z,71.90196553,BR0175,40.706812,-73.947831,3277,243.8363105,40.745968,-73.994039,3583003,224.3110451,Cypress Hills,966.8036453
361825147,4/28/2017,17:15:00,PETIT LARCENY,"LARCENY,PETIT OF LICENSE PLATE",75,193,FRONT OF,PARKING LOT/GARAGE (PRIVATE),40.67141166,-73.88151172,291.3207962,891,40.673989,-73.880869,A-C,13.99716086,BR02088,40.706812,-73.947831,2314,308.6588903,40.745968,-73.994039,3033003,517.9045838,Cypress Hills,648.3433245
376267467,4/12/2017,12:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,FRONT OF,RESIDENCE - APT. HOUSE,40.66557499,-73.88568179,218.1750463,599,40.666285,-73.883276,3,197.8481723,BR02097,40.706812,-73.947831,301,56.66330274,40.745968,-73.994039,3033005,190.8097792,New Lots,56.66330274
383096358,4/24/2017,18:25:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,DEPARTMENT STORE,40.65169816,-73.86844676,2048.545105,599,40.666285,-73.883276,3,260.7440699,BR02761,40.706812,-73.947831,316,1487.084139,40.745968,-73.994039,3383013,1532.315003,Spring Creek,1482.785946
388544924,4/5/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.66826291,-73.85916072,1082.396483,897,40.676735,-73.865491,A,163.1371738,BR02686,40.706812,-73.947831,2316,1094.897213,40.745968,-73.994039,3773006,1056.402118,Cypress Hills,1351.03186
391401317,4/11/2017,9:30:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,NA,TRANSIT - NYC SUBWAY,40.6754115,-73.87191498,16.18134094,892,40.675554,-73.871875,A-C,319.5247272,BR02999,40.706812,-73.947831,2315,16.59826956,40.745968,-73.994039,3623032,346.0737332,Cypress Hills,349.7002521
394844772,4/29/2017,19:30:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.67853379,-73.87078413,342.9298114,894,40.675533,-73.871742,A-C,368.1123505,BR0175,40.706812,-73.947831,2315,367.9372883,40.745968,-73.994039,3623032,46.15429563,Cypress Hills,702.9536069
395282750,4/23/2017,15:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,GYM/FITNESS FACILITY,40.68037248,-73.88333816,217.3765761,81,40.679656,-73.885731,J,438.6690776,BR02123,40.706812,-73.947831,325,331.6658691,40.745968,-73.994039,3583001,323.2810332,Arlington,331.5001751
395691101,4/6/2017,13:15:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,CHAIN STORE,40.68152426,-73.8796694,59.42427989,80,40.681643,-73.878984,J-Z,467.8070072,BR02853,40.706812,-73.947831,2314,826.1821203,40.745968,-73.994039,3583001,13.3568279,Arlington,646.4648642
395969524,4/8/2017,3:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,STREET,40.66358222,-73.89128658,254.6344489,595,40.664869,-73.893779,3,84.58759845,BR02281,40.706812,-73.947831,301,474.570736,40.745968,-73.994039,3383133,613.8338419,New Lots,474.570736
397756001,4/22/2017,23:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,STREET,40.67864264,-73.86754276,273.7978594,897,40.676735,-73.865491,A,122.666572,BR02060,40.706812,-73.947831,2316,275.5528889,40.745968,-73.994039,3623018,5.459314293,Cypress Hills,857.711282
399933938,4/2/2017,11:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.67707186,-73.90247681,163.5041242,1060,40.675607,-73.902672,L,123.885216,BR02082,40.706812,-73.947831,3286,68.38077215,40.745968,-73.994039,3033041,896.6918905,Brownsville,804.6766324
403286081,4/13/2017,10:30:00,PETIT LARCENY,"LARCENY,PETIT OF VEHICLE ACCES",75,193,NA,STREET,40.65765331,-73.87489729,1191.970246,599,40.666285,-73.883276,3,561.6125359,BR02667,40.706812,-73.947831,316,1051.123633,40.745968,-73.994039,3383131,875.5263469,Spring Creek,1050.729121
404304469,4/18/2017,9:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,STREET,40.66549418,-73.88177095,154.6236426,599,40.666285,-73.883276,3,124.9419737,BR02276,40.706812,-73.947831,301,365.4662309,40.745968,-73.994039,3033002,127.0690485,New Lots,365.4662309
404357549,4/16/2017,20:30:00,PETIT LARCENY,"LARCENY,PETIT OF BICYCLE",75,193,INSIDE,RESIDENCE-HOUSE,40.6783943,-73.86406414,220.2371123,897,40.676735,-73.865491,A,173.0103987,BR02060,40.706812,-73.947831,2316,171.5553697,40.745968,-73.994039,3623006,72.2294594,Cypress Hills,1053.297419
405305276,4/9/2017,9:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,FRONT OF,RESIDENCE - APT. HOUSE,40.66171937,-73.87842556,652.1350476,599,40.666285,-73.883276,3,431.6789286,BR02667,40.706812,-73.947831,301,750.9012336,40.745968,-73.994039,3033002,622.6397725,New Lots,750.9012336
405488254,4/1/2017,0:45:00,PETIT LARCENY,"LARCENY,PETIT BY ACQUIRING LOS",75,193,FRONT OF,STREET,40.68059261,-73.88387859,187.99599,81,40.679656,-73.885731,J,389.8982576,BR02123,40.706812,-73.947831,325,284.3257027,40.745968,-73.994039,3583001,359.0276217,Arlington,284.1427392
409972331,4/11/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,OPPOSITE OF,STREET,40.66498269,-73.89795995,253.4774455,346,40.663749,-73.900482,L,314.9435393,BR03057,40.706812,-73.947831,401,616.9080723,40.745968,-73.994039,3033039,814.0499509,Stone Avenue,618.7306154
412833403,4/21/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT BY CHECK USE",75,193,INSIDE,RESIDENCE-HOUSE,40.67021767,-73.88418864,429.0253821,600,40.666413,-73.883307,3,276.2000307,BR02088,40.706812,-73.947831,2314,522.7621442,40.745968,-73.994039,3033004,429.0795284,New Lots,583.815931
426475668,4/22/2017,12:00:00,PETIT LARCENY,"LARCENY,PETIT BY CREDIT CARD U",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.65403644,-73.88345629,1360.255637,599,40.666285,-73.883276,3,187.2403151,BR02647,40.706812,-73.947831,316,224.4717756,40.745968,-73.994039,3383013,269.7845448,Spring Creek,223.5312106
439369889,4/29/2017,21:45:00,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",75,193,INSIDE,GAS STATION,40.65932773,-73.89120341,632.6445644,596,40.664575,-73.894117,3,296.8906391,BR02040,40.706812,-73.947831,1198,299.6178602,40.745968,-73.994039,3383003,498.4837691,New Lots,779.5973268
441531590,4/29/2017,4:10:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,FRONT OF,STREET,40.68431056,-73.86990399,241.8803271,77,40.683478,-73.872548,J-Z,218.4176017,BR02061,40.706812,-73.947831,2937,22.66595198,40.745968,-73.994039,3583008,6.588602752,Cypress Hills,1334.986235
454575462,4/19/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.66114461,-73.89697823,311.1656999,1063,40.659041,-73.899409,L,309.1877774,BR02158,40.706812,-73.947831,1363,597.8610738,40.745968,-73.994039,3383003,963.7273067,Stone Avenue,792.474018
458959298,4/13/2017,0:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE - APT. HOUSE,40.67315472,-73.87387683,278.5216916,895,40.675274,-73.872115,A-C,94.48922975,BR02162,40.706812,-73.947831,283,51.55032019,40.745968,-73.994039,3623032,643.6867503,Cypress Hills,51.43200428
462484064,4/1/2017,17:00:00,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",75,193,INSIDE,RESIDENCE-HOUSE,40.66338288,-73.88666597,269.9685671,597,40.665431,-73.888386,3,174.7628115,BR02181,40.706812,-73.947831,301,203.5986624,40.745968,-73.994039,3383130,324.7274948,New Lots,203.5986624
482911096,4/7/2017,23:00:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.65767526,-73.89704485,250.9462787,1063,40.659041,-73.899409,L,244.789188,BR02638,40.706812,-73.947831,1363,406.073716,40.745968,-73.994039,3383003,766.8415667,Stone Avenue,1027.467324
486549302,4/6/2017,0:25:00,PETIT LARCENY,"LARCENY,PETIT OF LICENSE PLATE",75,193,NA,STREET,40.65318128,-73.86687252,2010.395303,599,40.666285,-73.883276,3-Jan,53.98040889,BR02761,40.706812,-73.947831,316,1610.032951,40.745968,-73.994039,3383131,1686.284167,Spring Creek,1606.381621
486694287,4/12/2017,17:40:00,PETIT LARCENY,"LARCENY,PETIT FROM OPEN AREAS,",75,193,FRONT OF,RESIDENCE-HOUSE,40.67587722,-73.86869108,260.7606313,894,40.675533,-73.871742,A-C,317.0615873,BR02035,40.706812,-73.947831,2315,294.0139119,40.745968,-73.994039,3623033,276.6046115,Cypress Hills,572.7380643
505011819,4/23/2017,16:00:00,PETIT LARCENY,"LARCENY,PETIT OF VEHICLE ACCES",75,193,NA,STREET,40.66228912,-73.90002579,166.6428883,346,40.663749,-73.900482,L,358.2451301,BR02158,40.706812,-73.947831,1363,583.4903646,40.745968,-73.994039,3033039,873.3700704,Stone Avenue,505.3460438
519561662,4/30/2017,1:15:00,PETIT LARCENY,"LARCENY,PETIT BY FALSE PROMISE",75,193,NA,STREET,40.66879451,-73.87756915,631.5979976,888,40.67397,-73.880667,A-C,286.309292,BR02038,40.706812,-73.947831,283,527.3031372,40.745968,-73.994039,3033003,432.6371618,Cypress Hills,527.36337
521087253,4/14/2017,0:10:00,PETIT LARCENY,"LARCENY,PETIT FROM AUTO",75,193,NA,STREET,40.66128101,-73.8960553,400.8331957,596,40.664575,-73.894117,3,260.9745227,BR02121,40.706812,-73.947831,1363,663.8837321,40.745968,-73.994039,3383003,918.1043869,Stone Avenue,855.700358
