wkt_geom_BUS,CMPLNT_NUM,SHLTR_ID,DIST_BUS
"MultiPoint ((-74.01257999999995718 40.70818400000007387),(-74.0106096300000047 40.7100938499999998))",436378382,MN01276,269.6365953
"MultiPoint ((-73.83651530999999579 40.78314790999999673),(-73.83572499999996808 40.78177000000005137))",436405345,QN04736,166.9263578
"MultiPoint ((-73.85154799999997977 40.85803300000003446),(-73.84931122999999786 40.8587247999999974))",436414825,BX03101,203.6407156
"MultiPoint ((-73.99456458000000225 40.72383174000000139),(-73.99346599999995533 40.7222390000000587))",436520914,MN01142,199.7452253
"MultiPoint ((-73.86703610000000708 40.84777050999999659),(-73.86694999999997435 40.8471430000000737))",436828117,BX03199,70.06282312
"MultiPoint ((-73.89700521000000322 40.8957866800000005),(-73.89658299999996416 40.90429600000004484))",436859494,BX03325,945.6462511
"MultiPoint ((-73.93858000999999547 40.6921024700000018),(-73.93741599999998471 40.69304900000003045))",436863393,BR02066,143.9733451
"MultiPoint ((-73.89632679000000337 40.74634160000000094),(-73.89619799999996985 40.74619300000006206))",436904489,QN04524,19.76426024
"MultiPoint ((-73.8111889999999562 40.73244100000005119),(-73.81056395999999609 40.73469075999999944))",437221409,QN04060,255.3513229
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",437766272,BR02957,14.77888398
"MultiPoint ((-73.82898199999993949 40.70029000000005226),(-73.82878750999999795 40.70042619000000172))",437819802,QN04795,22.33630472
"MultiPoint ((-73.9255579999999668 40.75683200000003126),(-73.92495490000000302 40.75434554000000276))",438063416,QN04512,280.7768772
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82778399999995145 40.76081900000002634))",438148617,QN04879,145.4225238
"MultiPoint ((-73.89306599999997616 40.66159400000003643),(-73.8912034100000028 40.65932773000000111))",439369889,BR02040,296.8906391
"MultiPoint ((-73.86355890999999474 40.89538420000000229),(-73.86101899999994203 40.89443400000004658))",439373070,BX03121,238.632992
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",439685554,BR02957,14.77888398
"MultiPoint ((-73.88802638999999317 40.72473808000000162),(-73.88555899999994381 40.72215400000004593))",439687120,QN04978,354.6836751
"MultiPoint ((-73.94302399999997988 40.78534600000006094),(-73.94285576999999421 40.78581601999999862))",439791125,MN01096,54.09267054
"MultiPoint ((-73.91042699999997012 40.81363600000003089),(-73.90932612999999662 40.81539092999999951))",439902277,BX03002,215.8871678
"MultiPoint ((-73.90354859999999348 40.77108351999999769),(-73.90338599999995495 40.771062000000029))",439932329,QN0004,13.93406661
"MultiPoint ((-73.92093299999993405 40.8355120000000511),(-73.91945074999999576 40.83777887000000106))",440049339,BX0062,281.0712004
"MultiPoint ((-73.97328271000000655 40.67832602000000009),(-73.97325899999998455 40.67784400000005007))",440053112,BR02071,53.56472798
"MultiPoint ((-74.01257999999995718 40.70818400000007387),(-74.0106096300000047 40.7100938499999998))",440329729,MN01276,269.6365953
"MultiPoint ((-73.98240999999995893 40.75693700000005038),(-73.98179464999999766 40.75803003000000047))",440510145,MN0221,132.0347455
"MultiPoint ((-73.91555922000000578 40.84010085999999973),(-73.9123539999999366 40.84111800000005132))",440612065,BX03045,292.9705828
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",440706195,BR02957,14.77888398
"MultiPoint ((-73.9426799999999389 40.70471900000006826),(-73.94261593000000232 40.70377255999999733))",440776046,BR02341,105.2398356
"MultiPoint ((-73.92686802999999429 40.7048944800000001),(-73.92669199999994589 40.70117500000003474))",440917849,BR02214,413.3092753
"MultiPoint ((-73.86177999999995336 40.83290600000003678),(-73.86057316000000128 40.83065507999999966))",441064808,BX0038,269.8988367
"MultiPoint ((-73.9496199999999817 40.67985000000004447),(-73.94864626999999757 40.68034879999999731))",441079685,BR03032,99.22028049
"MultiPoint ((-73.98250029999999811 40.75127531999999775),(-73.9824769999999603 40.75143300000007685))",441158626,MN01499,17.62043533
"MultiPoint ((-73.88500528000000145 40.85308435999999688),(-73.88384699999994609 40.85367900000005648))",441227142,BX03017,117.8968253
"MultiPoint ((-73.95661299999994753 40.81313700000004019),(-73.95654577000000529 40.81300852999999762))",441289145,MN01371,15.35292903
"MultiPoint ((-73.89129291000000421 40.73269004000000137),(-73.88950999999997293 40.73932500000006485))",441412504,QN04521,752.0384325
"MultiPoint ((-73.87217099999998027 40.68336700000003248),(-73.86990398999999741 40.68431056000000012))",441531590,BR02061,218.4176017
"MultiPoint ((-73.94419580999999653 40.67771997999999911),(-73.9440829999999778 40.67978900000002795))",441579776,BR02656,229.9577775
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.8327439999999342 40.75395500000007587))",441625953,QN04326,395.2356098
"MultiPoint ((-73.88407399999994141 40.83602400000006583),(-73.88389809999999613 40.83505600000000157))",441798734,BX03370,108.5160724
"MultiPoint ((-73.91379596999999535 40.84257527999999837),(-73.9123539999999366 40.84111800000005132))",441971944,BX03045,202.4318012
"MultiPoint ((-73.92575699999997596 40.81282300000003715),(-73.92555464999999515 40.81194968999999872))",442046152,BX03154,98.47264686
"MultiPoint ((-73.87038336999999899 40.8643248899999989),(-73.86999699999995528 40.86527800000004618))",442168556,BX0047,110.7430174
"MultiPoint ((-73.94513399999993908 40.80751600000007784),(-73.94383087999999304 40.80708540999999911))",442209176,MN01665,119.9041366
"MultiPoint ((-73.99022967999999878 40.73747288999999938),(-73.98989999999997735 40.73700000000008004))",442300754,BS4001,59.44067579
"MultiPoint ((-74.00718899999998257 40.62026400000007698),(-74.0047672700000021 40.62287342999999851))",442303715,BR0418,354.9017761
"MultiPoint ((-73.9809339999999338 40.68552200000004859),(-73.98081525000000624 40.68699552000000352))",442421345,BR02750,163.9388455
"MultiPoint ((-73.87055193000000486 40.8705994600000011),(-73.86956399999996847 40.86548200000004272))",442438673,BX03052,574.3712409
"MultiPoint ((-74.00321264000000099 40.73009809999999931),(-74.00255899999996245 40.72864300000003368))",443010554,MN0024,170.7612786
"MultiPoint ((-73.93595899999996846 40.6969730000000709),(-73.93267369000000144 40.69889521999999715))",443176532,BR02737,350.2346513
"MultiPoint ((-73.97355756999999699 40.63068215999999921),(-73.97253299999994169 40.63278800000006186))",443433818,BR02324,249.394886
"MultiPoint ((-73.99311147999999605 40.71592401000000194),(-73.99204999999994925 40.71641400000004296))",443730580,MN01583,104.9047079
"MultiPoint ((-73.82530955999999378 40.70367352000000238),(-73.82078199999995149 40.70214800000007926))",444038441,QN04373,418.456682
"MultiPoint ((-73.80818517999999528 40.7024056200000004),(-73.80808399999995117 40.70198500000003605))",444095407,QN04068,47.48533769
"MultiPoint ((-73.99999062000000549 40.72361776999999705),(-73.99971899999997049 40.72665200000005825))",444117079,MN01145,337.7274943
"MultiPoint ((-73.94338347999999428 40.82346294999999969),(-73.94226799999995592 40.82257800000007819))",444304630,MN01600,136.0622472
"MultiPoint ((-73.99119251999999847 40.7422378500000022),(-73.98989099999994323 40.74131700000003775))",444393293,MN0698,150.1384733
"MultiPoint ((-73.91144235000000151 40.84588087000000201),(-73.9109969999999521 40.8455700000000661))",444790094,BX03464,51.01286209
"MultiPoint ((-73.92491381000000672 40.67552417000000275),(-73.92467399999998179 40.67376700000005485))",445155803,BR02220,196.1801024
"MultiPoint ((-73.8715989999999465 40.73316600000003973),(-73.8715823999999941 40.7339268400000023))",445167685,QN04929,84.50197493
"MultiPoint ((-74.11356599999993477 40.56691100000006145),(-74.1131230600000066 40.56703526999999809))",445220655,SI05078,39.96754923
"MultiPoint ((-73.89653099999998176 40.86249100000003409),(-73.8964697899999976 40.86333845000000053))",445408415,BX0077,94.25177393
"MultiPoint ((-73.98732899999998835 40.77060400000004847),(-73.98618869000000586 40.76983029000000158))",445493610,MN0696,129.0374986
"MultiPoint ((-73.97421094000000608 40.67398674999999741),(-73.97087899999996807 40.67415000000005421))",445562488,BR02464,282.29247
"MultiPoint ((-73.94082247000000052 40.79829254999999932),(-73.94040199999994911 40.7982260000000565))",445656322,MN01717,36.24540707
"MultiPoint ((-73.94500815000000671 40.83371523999999653),(-73.94454699999994318 40.83420200000006162))",445663849,MN01001,66.5947235
"MultiPoint ((-73.92134371000000215 40.86285031999999973),(-73.91863599999993539 40.86446400000005497))",445835248,MN01487,290.217105
"MultiPoint ((-73.87437599999998383 40.82934800000003861),(-73.87134915000000035 40.83044253999999995))",445946542,BX03579,282.7748548
"MultiPoint ((-73.92387299999995776 40.68914900000004309),(-73.92168907999999306 40.68928980999999823))",446047488,BR02415,185.2659147
"MultiPoint ((-73.99495256999999526 40.60263330000000082),(-73.99374699999998484 40.60216800000006288))",446230412,BR02014,114.3744151
"MultiPoint ((-73.95707799999996723 40.66544300000003886),(-73.95670269999999391 40.66616985000000284))",446295038,BR02577,86.72939814
"MultiPoint ((-73.95291167999999971 40.80767411000000067),(-73.95096699999993461 40.80567900000005466))",446411347,MN01610,275.7067283
"MultiPoint ((-73.92118899999996984 40.60932200000007697),(-73.92098527999999646 40.61071712999999761))",446975398,BR02814,155.8804888
"MultiPoint ((-73.97240578999999627 40.79362741999999997),(-73.97216499999996131 40.79470600000007607))",447099034,MN01065,121.4879508
"MultiPoint ((-74.00624019999999348 40.73409982999999812),(-74.00623899999993682 40.73333900000005769))",447158344,MN0618,84.48929226
"MultiPoint ((-73.84050299999995559 40.82820800000007466),(-73.84042311000000325 40.82804069000000169))",447474874,BX03506,19.76425299
"MultiPoint ((-73.98569499999996424 40.69074200000005703),(-73.98523509999999703 40.69062200999999845))",447741196,BR02543,41.09430028
"MultiPoint ((-73.90125699999998687 40.82024000000006936),(-73.90122700000000577 40.81988562000000087))",447801539,BX03000,39.4353508
"MultiPoint ((-73.95528799999993907 40.71015800000003537),(-73.95348133999999618 40.70583604000000122))",447871994,BR02200,503.6439497
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98319499999996651 40.68974200000008068))",447878848,BR02544,147.4842842
"MultiPoint ((-73.99050124999999412 40.75626620999999972),(-73.99014599999998154 40.7574970000000576))",447931265,MN0231,139.9316308
"MultiPoint ((-73.93936699999994744 40.84267100000005257),(-73.93921788999999478 40.84283849999999916))",448086630,MN01221,22.45290064
"MultiPoint ((-73.85366499999997814 40.89232000000004064),(-73.85217948999999749 40.89057523000000316))",448508855,BX03550,230.68386
"MultiPoint ((-73.98584805999999503 40.69086638000000278),(-73.98574299999995674 40.69076000000006843))",448702924,BR02957,14.77888398
"MultiPoint ((-73.81186544000000538 40.69163846000000007),(-73.81110199999994848 40.69171800000003714))",448812208,QN04288,65.13224337
"MultiPoint ((-73.91513199999997141 40.69665300000002617),(-73.91336162999999715 40.69597833000000264))",448979734,BR02448,167.3405142
"MultiPoint ((-73.9635606800000005 40.79451150999999953),(-73.96318299999995816 40.79395900000002939))",448987127,MN01577,69.1417775
"MultiPoint ((-73.99829859999999826 40.72363697000000116),(-73.99782999999996491 40.72608000000002448))",449148293,MN0025,274.1683963
"MultiPoint ((-73.92928120000000547 40.67743181000000163),(-73.92915099999993345 40.67906900000002679))",449534992,BR02437,182.139095
"MultiPoint ((-73.84156312000000355 40.69525961000000081),(-73.8381949999999847 40.69627100000002429))",449601963,QN0553,306.0307676
"MultiPoint ((-73.9543669999999338 40.57747600000004695),(-73.95412120999999672 40.57792378999999983))",449626441,BR02450,53.90446675
"MultiPoint ((-73.87545147000000156 40.73533092000000266),(-73.87473299999993515 40.735157000000072))",449650819,QN04621,63.68887072
"MultiPoint ((-73.91986199999996643 40.81305200000002742),(-73.91851712000000418 40.81222764000000325))",449700014,BX03164,145.7955842
"MultiPoint ((-73.91048100999999804 40.77598848000000231),(-73.91041199999995115 40.77583000000004176))",449896819,QN04647,18.53832389
"MultiPoint ((-73.97763599999996131 40.75814200000007759),(-73.97743058999999732 40.75823237000000177))",450019543,MN01506,20.03916528
"MultiPoint ((-74.00511899999997922 40.72241600000006656),(-74.00337464000000409 40.72285467999999753))",450122066,MN01166,155.218182
"MultiPoint ((-73.90531699999996817 40.87927300000006881),(-73.90500538999999947 40.87862825999999927))",450235266,BX0005,76.26491272
"MultiPoint ((-74.08631199999996397 40.59524000000004662),(-74.08520961000000682 40.59723849000000229))",450312416,SI05144,240.7444823
"MultiPoint ((-73.98931025999999633 40.75535759000000269),(-73.98862999999994372 40.75397100000003547))",450407620,MN0228,164.3463497
"MultiPoint ((-73.94406399999996893 40.81512100000003329),(-73.94321139999999559 40.81341444000000251))",450450694,MN0315,202.7070844
"MultiPoint ((-73.95760124999999618 40.70996850000000222),(-73.95528799999993907 40.71015800000003537))",450498674,BR02200,196.6055195
"MultiPoint ((-73.90570848000000126 40.88007802999999996),(-73.90531699999996817 40.87927300000006881))",450516966,BX0005,95.29501917
"MultiPoint ((-73.94804399999998168 40.8173340000000735),(-73.94724037999999666 40.81680060000000054))",450705117,MN0297,90.03024378
"MultiPoint ((-73.95434849999999471 40.82474684999999681),(-73.95310199999994438 40.82313100000004624))",450772869,MN0339,207.9813165
"MultiPoint ((-73.96173299999998108 40.80568800000003193),(-73.96031906000000333 40.80399896000000126))",451113246,MN01343,222.2998546
"MultiPoint ((-73.98355199999997467 40.67263700000006565),(-73.98160160999999846 40.67283536000000055))",451124058,BR02567,166.3700488
"MultiPoint ((-74.11095299999993813 40.62966300000005049),(-74.10931454999999346 40.62612903000000131))",451666285,SI0036,416.1999014
"MultiPoint ((-73.75726699999995617 40.66683600000004617),(-73.75620034000000658 40.66476411000000013))",452067063,QN04227,247.1257705
"MultiPoint ((-73.86739199999993843 40.83494000000007418),(-73.86635597000000075 40.83188332999999659))",452078497,BX03546,350.5130161
"MultiPoint ((-73.9235299999999711 40.86698200000006409),(-73.92345020000000488 40.86391393000000249))",452288671,MN0328,340.7796008
"MultiPoint ((-73.8679344800000024 40.84859220999999962),(-73.86694999999997435 40.8471430000000737))",452307905,BX03199,181.087548
"MultiPoint ((-74.07664167999999449 40.63054712000000279),(-74.07631899999995539 40.62843600000007882))",452330776,SI05135,236.0172504
"MultiPoint ((-73.98083479999999668 40.78207654999999932),(-73.98050599999993437 40.7826670000000604))",452598563,MN0377,71.20141636
"MultiPoint ((-73.84817313000000638 40.85052762000000115),(-73.84792999999996255 40.85096300000003566))",452972236,BX03356,52.516572
"MultiPoint ((-73.97636899999997695 40.74790300000006482),(-73.97606602000000464 40.74857332999999926))",452988419,MN0154,78.71459348
"MultiPoint ((-73.97644429999999716 40.76068322999999793),(-73.97614699999996901 40.76018400000003794))",453104567,MN01514,60.85799087
"MultiPoint ((-73.99085076000000072 40.73441528000000034),(-73.98973399999994172 40.73381800000004205))",453181981,MN01493,115.3189508
"MultiPoint ((-73.94986378999999488 40.68181229999999715),(-73.94954599999994116 40.68177800000006528))",453192644,BR02302,27.13416211
"MultiPoint ((-73.97201599999993959 40.76203500000002578),(-73.97072839000000499 40.76453553999999713))",453514727,MN01467,298.2080594
"MultiPoint ((-74.20401556999999571 40.52574848999999801),(-74.19677899999993542 40.51909800000004225))",453542086,SI05042,959.910272
"MultiPoint ((-73.84246838999999341 40.69521420000000234),(-73.8381949999999847 40.69627100000002429))",453979219,QN0553,379.7776466
"MultiPoint ((-73.79208977000000402 40.7056165099999987),(-73.79200599999995802 40.70640300000007983))",454086406,QN04587,87.62475667
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.86024099999997361 40.83790200000004234))",454104634,BX03382,222.4199707
"MultiPoint ((-73.94687976999999535 40.69827958999999851),(-73.9466979999999694 40.69690800000006448))",454205961,BR02547,153.0852464
"MultiPoint ((-73.93114399999996067 40.67051100000003316),(-73.9309939900000046 40.67016742999999934))",454350886,BR02054,40.20571824
"MultiPoint ((-73.89944999999994479 40.65909300000004123),(-73.89697823000000199 40.66114461000000091))",454575462,BR02158,309.1877774
"MultiPoint ((-73.99712252999999862 40.72230849000000319),(-73.99346599999995533 40.7222390000000587))",454707975,MN01142,309.0268919
"MultiPoint ((-73.92402540000000499 40.81929356999999925),(-73.92312099999998054 40.81760200000007899))",454776205,BX03155,202.7539776
"MultiPoint ((-73.94042717000000664 40.82835253999999736),(-73.93803999999994403 40.82836000000003196))",454803996,MN01601,201.3668194
"MultiPoint ((-73.94512396000000365 40.68015778000000182),(-73.9440829999999778 40.67978900000002795))",454982473,BR02656,97.0655219
"MultiPoint ((-73.94358757999999909 40.82565333000000152),(-73.94284899999996696 40.8275040000000331))",455322733,MN0295,214.7540557
"MultiPoint ((-73.95068073999999569 40.7862121400000035),(-73.94999399999994694 40.78735400000005029))",455340908,MN01177,139.4238025
"MultiPoint ((-73.91148799999996299 40.82376900000002706),(-73.91095017000000666 40.82474895000000004))",455422306,BX03589,117.9030344
"MultiPoint ((-73.90764858999999376 40.82670333000000085),(-73.9074619999999527 40.8256380000000263))",455685475,BX03336,119.3479503
"MultiPoint ((-73.98255299999993895 40.77888100000006943),(-73.98208877000000427 40.77841252000000338))",455878607,MN01152,65.13283889
"MultiPoint ((-73.95514399999996158 40.67743900000004942),(-73.95400542999999516 40.67810310000000129))",455967900,BR02805,121.2614634
"MultiPoint ((-73.82308199999994258 40.86586900000003197),(-73.82158284999999864 40.86846737999999846))",456233831,BX03281,315.0176541
"MultiPoint ((-73.93815825000000075 40.80469184999999754),(-73.93695999999994228 40.80408000000005586))",456600841,MN01663,121.8211388
"MultiPoint ((-73.96913446000000647 40.76093677000000071),(-73.96884799999997995 40.76069600000005266))",456840099,MN0184,36.05493141
"MultiPoint ((-73.94329499999997779 40.69613500000002659),(-73.94242751999999541 40.69641099999999767))",456865040,BR0113,79.46785882
"MultiPoint ((-74.01996307000000286 40.63946952999999951),(-74.01817899999997508 40.64059800000006817))",456907681,BR02001,196.1612644
"MultiPoint ((-73.9093019999999683 40.87417800000002899),(-73.90801365000000089 40.87367103999999784))",456908900,BX03069,122.3270201
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.86024099999997361 40.83790200000004234))",457020078,BX03382,222.4199707
"MultiPoint ((-73.94578299999994897 40.70297600000003513),(-73.94442116000000453 40.70148431999999872))",457093007,BR0026,201.706984
"MultiPoint ((-73.95206699999994271 40.81044000000002825),(-73.95188014999999382 40.81047603999999751))",457101543,MN0299,16.26568186
"MultiPoint ((-73.94724021999999763 40.68027406000000212),(-73.94681199999996579 40.67866200000003118))",457137709,BR02296,182.6395043
"MultiPoint ((-73.940591999999981 40.59434300000003759),(-73.93684084000000212 40.59423893000000305))",457206876,BR02634,317.7420416
"MultiPoint ((-73.8543189999999754 40.69283200000006673),(-73.85398137999999335 40.69100516999999684))",457222767,QN04197,204.8631295
"MultiPoint ((-73.94656342000000393 40.81400889999999748),(-73.94544699999994464 40.81324900000004163))",457332434,MN01345,126.4664017
"MultiPoint ((-73.98817814000000226 40.74829798999999753),(-73.98746399999998857 40.74957900000003974))",457335802,MN01638,154.5120529
"MultiPoint ((-73.9627119999999536 40.5774480000000608),(-73.96010058999999615 40.57790407000000243))",457461298,BR02206,226.833785
"MultiPoint ((-73.99829859999999826 40.72363697000000116),(-73.99782999999996491 40.72608000000002448))",457574235,MN0025,274.1683963
"MultiPoint ((-73.83282293999999979 40.75372990999999701),(-73.8327439999999342 40.75395500000007587))",457668546,QN04326,25.86971178
"MultiPoint ((-73.97056191000000069 40.78998195999999865),(-73.96969599999994216 40.79009700000005978))",457729890,MN9007,74.19234725
"MultiPoint ((-73.93536871000000588 40.66805922999999723),(-73.93393199999997023 40.6706590000000574))",457771709,BR02521,313.2154371
"MultiPoint ((-73.97710399999994024 40.64368700000005674),(-73.97701524999999378 40.64382769000000195))",457868283,BR02492,17.33321877
"MultiPoint ((-73.92683199999993349 40.86557000000004791),(-73.92505746000000499 40.86209525000000298))",458001482,MN9028,413.8628079
"MultiPoint ((-73.84490499999998292 40.89651000000003478),(-73.84486436000000253 40.89606872000000237))",458048420,BX03210,49.12449903
"MultiPoint ((-73.91274979000000656 40.76394355000000047),(-73.9123859999999695 40.76257800000007592))",458065417,QN04415,154.7231327
"MultiPoint ((-74.00923999999997704 40.61112000000002809),(-74.00841124999999465 40.61074947000000179))",458240883,BR03055,81.31404389
"MultiPoint ((-74.00292799999994031 40.74915900000007696),(-74.00122853000000589 40.74812842000000046))",458327792,MN0255,183.569203
"MultiPoint ((-73.90995807999999556 40.62600575999999819),(-73.90709699999996474 40.63085300000005873))",458415041,BR02691,590.1947696
"MultiPoint ((-73.79976327999999342 40.70858074000000215),(-73.7990369999999416 40.7090410000000702))",458631837,QN04295,79.86920761
"MultiPoint ((-73.9930779999999686 40.7519240000000309),(-73.99204666999999347 40.75160025999999647))",458679504,MN01636,94.22403197
"MultiPoint ((-73.7919459900000021 40.67656826999999709),(-73.79088399999994863 40.67353600000006963))",458757196,QN04505,348.4918564
"MultiPoint ((-73.96046799999993482 40.65978700000005119),(-73.95882176000000641 40.66107631999999938))",458866027,BR02972,199.6999959
"MultiPoint ((-73.87421199999994315 40.67234300000006897),(-73.87387683000000038 40.67315471999999943))",458959298,BR02162,94.48922975
"MultiPoint ((-73.98460029999999676 40.72252157999999866),(-73.98401699999993752 40.72168500000003633))",459064551,MN01168,105.1630606
"MultiPoint ((-73.97680399999995871 40.68214000000006081),(-73.97486713000000691 40.68336304000000325))",459273263,BR02673,212.734597
"MultiPoint ((-73.89301299999993944 40.70086000000003423),(-73.89222359999999412 40.6993667400000021))",459616464,QN0194,178.7416695
"MultiPoint ((-73.97836499999993976 40.72947400000003881),(-73.97789165999999739 40.72848485000000096))",459641223,MN0404A,116.8958413
"MultiPoint ((-73.94621626999999364 40.80101247000000342),(-73.94616399999995338 40.80065800000005538))",459668190,MN01089,39.61028066
"MultiPoint ((-73.98040299999996705 40.75110600000004979),(-73.97952952999999354 40.75247977000000077))",459766285,MN0195,169.4536049
"MultiPoint ((-73.87545147000000156 40.73533092000000266),(-73.87473299999993515 40.735157000000072))",459794160,QN04621,63.68887072
"MultiPoint ((-73.77071300999999437 40.75998263000000321),(-73.76913599999994631 40.76039200000002438))",460416016,QN0632,140.7078149
"MultiPoint ((-73.9931079999999497 40.73568100000005643),(-73.99145686999999327 40.73512072999999845))",460568462,MN01025,152.7202826
"MultiPoint ((-73.96046799999993482 40.65978700000005119),(-73.95882176000000641 40.66107631999999938))",460835320,BR02972,199.6999959
"MultiPoint ((-73.96041999999994232 40.67299700000006624),(-73.9598856799999993 40.67200915000000094))",460908279,BR02368,118.6367583
"MultiPoint ((-73.85192779999999857 40.80871945999999895),(-73.84602599999993799 40.81300900000007914))",460949533,BX03449,689.117906
"MultiPoint ((-73.73695005000000435 40.71369685999999888),(-73.735450999999955 40.71306000000004133))",461316343,QN04230,145.073516
"MultiPoint ((-73.98615725000000509 40.76477446999999898),(-73.98489199999994526 40.76371700000004239))",461444019,MN01034,158.7541107
"MultiPoint ((-73.92799196999999367 40.62934514999999891),(-73.92776399999996784 40.62848400000007132))",461456721,BR02941,97.55358531
"MultiPoint ((-73.9426599999999894 40.83155000000004975),(-73.94217715999999996 40.83123813000000268))",461598383,MN01450,53.46188371
"MultiPoint ((-73.9931079999999497 40.73568100000005643),(-73.99145686999999327 40.73512072999999845))",461786106,MN01025,152.7202826
"MultiPoint ((-73.92962899999997717 40.83268700000007811),(-73.92797858999999505 40.82870499999999936))",461868954,BX03331,463.5990804
"MultiPoint ((-73.80067899999994552 40.73792600000007269),(-73.7983830099999949 40.7356170199999994))",462036937,QN04582,321.4942723
"MultiPoint ((-73.97322126000000253 40.57995549999999696),(-73.97261899999995194 40.57998600000007627))",462118254,BR02915,51.10391686
"MultiPoint ((-73.85020899999994981 40.68760900000006586),(-73.850097930000004 40.68772016999999863))",462130181,QN04482,15.50982367
"MultiPoint ((-73.83379399999995485 40.74780300000003308),(-73.83006048999999393 40.74715768000000082))",462183980,QN04850,323.3561934
"MultiPoint ((-73.96001199999994924 40.71371500000003607),(-73.95960904000000369 40.71808822999999933))",462459647,BR02048,486.8323842
"MultiPoint ((-73.88868999999994003 40.66370100000006005),(-73.8866659699999957 40.66338288000000034))",462484064,BR02181,174.7628115
"MultiPoint ((-73.99895531999999321 40.71651707000000187),(-73.99639899999993986 40.71598600000004353))",462531499,MN0027,223.9025102
"MultiPoint ((-73.84471999999993841 40.71998000000007778),(-73.8442352900000003 40.71997166999999962))",462598205,BS2005,40.96371736
"MultiPoint ((-73.86076352000000611 40.71033126999999752),(-73.86003799999997455 40.7152250000000322))",462878294,QN04290,546.8877472
"MultiPoint ((-73.90588965000000599 40.70865604000000104),(-73.90434899999996787 40.70931300000006559))",463241726,QN04500,149.2384239
"MultiPoint ((-73.81709799999998722 40.77154700000005505),(-73.81446656999999334 40.77155366000000214))",463251494,QN04097,222.1597372
"MultiPoint ((-73.85675568999999996 40.67025265000000189),(-73.8565829999999437 40.67009300000006533))",463288251,QN04694,22.96762374
"MultiPoint ((-73.93487899999996671 40.79651300000006131),(-73.93229782000000228 40.79558155000000141))",463291177,MN01630,241.1470088
"MultiPoint ((-73.93157352999999432 40.66395907999999793),(-73.93145099999998138 40.66387000000003127))",463582625,BR02601,14.32514094
"MultiPoint ((-73.88235555999999349 40.88175556000000199),(-73.8806189999999674 40.8824490000000651))",463736623,BX03380,165.3878265
"MultiPoint ((-73.95339799999993602 40.68119500000005928),(-73.95246421000000225 40.68057825999999721))",463896721,BR03048,104.5104509
"MultiPoint ((-74.13573799999994662 40.62519700000007106),(-74.13370596999999407 40.62030349999999856))",464248327,SI05063,569.9586594
"MultiPoint ((-73.92426344999999799 40.70218097000000057),(-73.92243999999993775 40.70092600000003813))",464642010,BR02329,207.7751651
"MultiPoint ((-73.94082247000000052 40.79829254999999932),(-73.94040199999994911 40.7982260000000565))",464642051,MN01717,36.24540707
"MultiPoint ((-73.89008899999998903 40.83427300000005289),(-73.88972877000000494 40.83406538999999924))",464994311,BX03608,38.14082354
"MultiPoint ((-73.99829859999999826 40.72363697000000116),(-73.99782999999996491 40.72608000000002448))",465107060,MN0025,274.1683963
"MultiPoint ((-73.99708470000000204 40.67991556999999858),(-73.99707999999998265 40.68009800000004361))",465195289,BR02933,20.26233325
"MultiPoint ((-73.9871928999999966 40.59793360999999834),(-73.98682499999995343 40.5981530000000248))",465620771,BR0460,39.53814622
"MultiPoint ((-73.80880799999994224 40.72010300000005145),(-73.80854935000000694 40.72002215999999919))",465744686,QN04921,23.62539871
"MultiPoint ((-73.99548857000000623 40.66444047000000239),(-73.99191299999995408 40.66293300000006639))",466000286,BR0337,345.6032603
"MultiPoint ((-73.96001199999994924 40.71371500000003607),(-73.95982680999999559 40.71588701000000299))",466266321,BR02048,241.7052889
"MultiPoint ((-73.85517808000000173 40.71115054999999927),(-73.85063799999994671 40.71071200000005774))",466546607,QN0262,386.7231103
"MultiPoint ((-73.95646732999999529 40.71200470000000138),(-73.95528799999993907 40.71015800000003537))",466621909,BR02200,228.0045243
"MultiPoint ((-73.99014599999998154 40.7574970000000576),(-73.98954451999999549 40.7575781099999972))",466742250,MN0231,51.58310745
"MultiPoint ((-73.98931999999996378 40.6918430000000626),(-73.98857037000000503 40.69195634999999811))",466976267,BR02998,64.60119024
"MultiPoint ((-74.17554599999994025 40.61207800000005363),(-74.17067640999999867 40.60682425000000251))",467159500,SI05167,714.2855707
"MultiPoint ((-73.79967738999999938 40.70355491000000114),(-73.79934699999995473 40.70357500000005757))",467760074,QN04085,28.01057563
"MultiPoint ((-73.95253345999999794 40.826434110000001),(-73.9517299999999409 40.82684600000004593))",467795942,MN01595,81.76673325
"MultiPoint ((-73.96146399999997811 40.60739500000005364),(-73.96091112000000578 40.60770190000000213))",467999321,BR0599,57.88692926
"MultiPoint ((-73.80880799999994224 40.72010300000005145),(-73.80846956999999975 40.72016475000000213))",468162186,QN04921,29.40470874
