wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-74.00092352989824462 40.7549749344312815),(-73.99741675999999302 40.76379266000000001))",519610224,1082,1022.995266
"MultiPoint ((-73.92446452999999451 40.70615003000000343),(-73.9238769998363523 40.70707100078059426))",519770223,1347,113.6871678
"MultiPoint ((-73.83791599992832744 40.71906100051211297),(-73.83046923000000561 40.73828447999999725))",519842175,839,2225.50808
"MultiPoint ((-73.92857184000000359 40.65305773000000045),(-73.92310899973509208 40.6648870004761136))",519919907,586,1392.476802
"MultiPoint ((-73.7947120001943091 40.70981200067904382),(-73.79443044999999302 40.70565090000000197))",520012675,533,462.695136
"MultiPoint ((-73.93068936000000235 40.65457964000000146),(-73.92310899973509208 40.6648870004761136))",520020173,586,1311.890754
"MultiPoint ((-73.95797300014001507 40.67033700126489748),(-73.95711076000000617 40.66502269000000069))",520336574,574,594.6275066
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.7599683199999987 40.71351110999999889))",520442555,1522,1872.006585
"MultiPoint ((-73.89605530000000044 40.66128101000000328),(-73.89411700006633055 40.66457500096966982))",521087253,596,400.8331957
"MultiPoint ((-73.99178707000000088 40.74941266999999812),(-73.99172100054427403 40.74979000088539749))",521131455,1422,42.27211471
"MultiPoint ((-73.95946000002302867 40.61814000063072427),(-73.955266739999999 40.61976321000000212))",521178552,281,397.9839968
"MultiPoint ((-73.98806399999999428 40.72066379000000325),(-73.98796099993454334 40.71877800128882541))",521237459,1027,209.5947428
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.11662824515740056 40.57395604592355198))",521437685,1489,6127.726422
"MultiPoint ((-73.88926150000000348 40.82603664999999893),(-73.88625599992815296 40.82729800110370633))",521616852,639,289.6513514
"MultiPoint ((-73.98778086999999459 40.74978011000000322),(-73.98762000050480481 40.74959000083693894))",521740514,1856,25.10515394
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.92098527999999646 40.61071712999999761))",522220363,1212,3255.897456
"MultiPoint ((-73.86112930000000176 40.83601618000000144),(-73.8608880003458097 40.83322500105023778))",522245860,631,310.6298741
"MultiPoint ((-73.96472095000000024 40.64276508999999749),(-73.96452800050330723 40.64427200051648725))",522307057,1625,168.1319627
"MultiPoint ((-73.9505660005445975 40.72376500117911746),(-73.9414831600000042 40.72463219000000123))",522429594,173,773.3819988
"MultiPoint ((-73.98159999972243384 40.74624200122854489),(-73.97743950000000268 40.74256534999999957))",522729325,1671,538.6803404
"MultiPoint ((-73.97082200058854085 40.67511000062565074),(-73.96826208000000236 40.67511061999999811))",523033150,567,216.4335053
"MultiPoint ((-73.96151600032330009 40.65522100133300398),(-73.96066976999999554 40.65669354999999996))",523180428,1623,178.4976082
"MultiPoint ((-73.9847699700000021 40.69043530999999803),(-73.98432300015153373 40.69043300131773577))",523212058,1462,37.78215657
"MultiPoint ((-74.01328400009586517 40.70401500084530966),(-74.01315132999999946 40.70382453999999939))",523350744,1887,23.93837938
"MultiPoint ((-73.8676603499999942 40.85557167999999706),(-73.86754399949008132 40.85633800085417988))",523721583,1730,85.6644027
"MultiPoint ((-73.92140599990328553 40.76670000114693693),(-73.92003393999999616 40.76449228999999974))",523921771,1535,271.1572768
"MultiPoint ((-73.87149272999999994 40.75797077000000002),(-73.8696960000289522 40.74921300078069919))",524042720,1793,984.3075965
"MultiPoint ((-73.91551312999999368 40.83939543000000327),(-73.91403700038496538 40.83899100076184396))",524084422,460,132.3491844
"MultiPoint ((-73.91215099973298663 40.7748100005521863),(-73.91046181000000104 40.7687835199999995))",524366394,1527,684.2634384
"MultiPoint ((-73.92136229000000469 40.83185435000000041),(-73.91939899960247828 40.8331110008935525))",524575354,462,216.5591588
"MultiPoint ((-73.94066799998176975 40.71218200127147924),(-73.93831328000000269 40.71926177999999652))",524603431,134,810.9834398
"MultiPoint ((-73.94766500014222288 40.81718800079138276),(-73.94630102000000704 40.81684682000000208))",524956440,364,121.1523506
"MultiPoint ((-73.97495999969103764 40.68091100102721214),(-73.97486713000000691 40.68336304000000325))",525070198,565,272.406618
"MultiPoint ((-73.97405099945586926 40.59026600108049365),(-73.96624131000000091 40.58629141000000118))",525297428,1517,794.9267436
"MultiPoint ((-73.94428699951893691 40.71466100106636787),(-73.94001210999999785 40.71959754000000231))",525716842,131,656.4941202
"MultiPoint ((-73.93260500034644167 40.85641300106610174),(-73.93154739000000575 40.8545239099999975))",525819879,228,227.9527265
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.7877706499999988 40.76396500999999972))",525970003,1439,3460.70843
"MultiPoint ((-74.0025492200000059 40.74227384000000285),(-74.0017150000266497 40.74123500071799242))",526042619,761,135.1779046
"MultiPoint ((-73.90459590999999762 40.90694758000000064),(-73.89825699978446494 40.89013600109804969))",526084650,201,1941.865692
"MultiPoint ((-73.94943700001486775 40.80211100107464972),(-73.94527972999999577 40.80229382000000271))",526130775,1321,351.4031846
"MultiPoint ((-73.95501095999999563 40.69997656999999691),(-73.95016400039004623 40.69958200052497688))",526339759,182,411.9812598
"MultiPoint ((-74.01034384999999816 40.71743336000000113),(-74.00932799950977881 40.71573600120009928))",526596303,1630,207.1124378
"MultiPoint ((-73.94140600029240318 40.79874200128520556),(-73.93229782000000228 40.79558155000000141))",526920866,1238,844.9977693
"MultiPoint ((-73.86549100024625147 40.67673500068127623),(-73.86242036999999527 40.66779200999999944))",527002853,897,1026.473047
"MultiPoint ((-73.95422399993600493 40.58730200083184059),(-73.95237720999999453 40.59035430000000133))",527012569,4,373.2649913
"MultiPoint ((-73.75770719999999869 40.60220508999999822),(-73.75417800022006531 40.60465700132098732))",527255312,946,404.174613
"MultiPoint ((-73.92827658000000213 40.69304345999999839),(-73.92825699993674959 40.69293000085254164))",527440995,93,12.70763967
"MultiPoint ((-73.90979600013416473 40.8464610007852329),(-73.90975120999999604 40.84826471000000225))",527488874,457,200.3392466
"MultiPoint ((-74.0110659995302882 40.71043500086829425),(-74.0106096300000047 40.7100938499999998))",528106967,1880,54.05946938
"MultiPoint ((-73.98081301999999937 40.78248276000000061),(-73.98027399970793283 40.78376500110589831))",528172243,252,149.4850411
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.74992729999999597 40.71505425000000145))",528238085,1522,2727.846857
"MultiPoint ((-73.92105900047197053 40.83572600081077297),(-73.91945074999999576 40.83777887000000106))",528322151,685,265.2748869
"MultiPoint ((-73.99064999949320054 40.75028300087492283),(-73.98967568999999855 40.74973364000000231))",528611889,1152,102.4312879
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.94599639999999852 40.63125715999999699))",528795060,1212,155.5289753
"MultiPoint ((-73.83412097999999446 40.84847718000000327),(-73.83263899976529387 40.84689100083001989))",529100090,621,215.9768263
"MultiPoint ((-73.92105900047197053 40.83572600081077297),(-73.91945074999999576 40.83777887000000106))",529104571,685,265.2748869
"MultiPoint ((-73.8715823999999941 40.7339268400000023),(-73.87098299989291661 40.73335400105053594))",529167709,848,81.30395356
"MultiPoint ((-73.90794199971145417 40.8162010008899756),(-73.90677725000000464 40.81418945000000065))",529256948,1755,244.043166
"MultiPoint ((-73.8715823999999941 40.7339268400000023),(-73.87098299989291661 40.73335400105053594))",529360108,848,81.30395356
"MultiPoint ((-74.0848200500000047 40.6137240300000002),(-74.08361004730491572 40.60364639038149903))",529399365,222,1123.760639
"MultiPoint ((-73.80818517999999528 40.7024056200000004),(-73.80767300014476007 40.70087200047264986))",529563264,161,175.7204697
"MultiPoint ((-74.16630791000000045 40.63285682000000065),(-74.11763619639253875 40.57328914366421202))",529570191,1695,7792.635968
"MultiPoint ((-73.94167200037048815 40.70072000120875089),(-73.94063325000000475 40.69861139999999722))",529688486,98,250.0727192
"MultiPoint ((-73.98615854999999897 40.68902742000000217),(-73.98594099947078462 40.68908500061753841))",529743860,789,19.46936021
"MultiPoint ((-73.96664699989607072 40.80392600075141729),(-73.96567271000000687 40.80296042999999884))",529813338,1130,135.1180778
"MultiPoint ((-73.89666199972324989 40.86260800109757696),(-73.89444337999999846 40.86221677999999713))",529880401,454,192.0307836
"MultiPoint ((-73.86274299959174527 40.88343900095210159),(-73.86210791000000597 40.88170568999999688))",529912298,1723,199.7911686
"MultiPoint ((-73.8915659995882379 40.67786400105830324),(-73.89028586999999959 40.68249279999999857))",530213183,84,525.2868765
"MultiPoint ((-73.9923830001770142 40.74282500111868899),(-73.99119251999999847 40.7422378500000022))",530230748,1014,119.8401948
"MultiPoint ((-74.0106120599999997 40.61207776999999908),(-74.00189400049318067 40.60772300097482201))",530235989,35,882.1588623
"MultiPoint ((-73.98429751999999837 40.76732410000000328),(-73.9834080003146255 40.76674500107451848))",530585939,741,98.87378116
"MultiPoint ((-73.95160300047859891 40.72557300071667896),(-73.9480822900000021 40.72862898000000342))",530725345,1106,451.2579987
"MultiPoint ((-74.00406700058724141 40.63060900111047857),(-74.00066434999999387 40.63198897000000187))",530734354,296,326.1182547
"MultiPoint ((-73.95422399993600493 40.58730200083184059),(-73.93242189999999425 40.59150533999999766))",530785409,4,1903.766739
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.73976858999999706 40.73276295000000147))",531143421,1522,4185.504374
"MultiPoint ((-73.88838600051198569 40.66543100124898302),(-73.88789149999999495 40.65479565999999778))",531321168,597,1181.766512
"MultiPoint ((-73.84773389999999438 40.87660171000000275),(-73.8458690001599507 40.87011700049922069))",531489319,1432,737.0953161
"MultiPoint ((-73.94941399980395147 40.68022800088117918),(-73.94838520999999787 40.67758469999999704))",531522024,428,306.1473065
"MultiPoint ((-73.94943700001486775 40.80211100107464972),(-73.94935764000000233 40.80233685000000321))",531568803,1321,25.95923606
"MultiPoint ((-73.91745600003321215 40.81626500069561558),(-73.91402109999999936 40.81659671999999972))",531666755,1762,292.1281862
"MultiPoint ((-73.94053739999999664 40.82226207000000073),(-73.93698100017718389 40.82406900082459345))",531805671,1763,360.9357799
"MultiPoint ((-73.90327725999999586 40.88831008999999739),(-73.90043899950633488 40.88522600115772576))",532120224,1380,417.757239
"MultiPoint ((-73.99203927000000647 40.69270596999999867),(-73.99119299980289099 40.69248900101960231))",532285456,1300,75.47969774
"MultiPoint ((-73.97743058999999732 40.75823237000000177),(-73.97614600044387601 40.76042200127613313))",532289532,880,266.254255
"MultiPoint ((-74.00933299995107006 40.64938900091242147),(-74.00653492000000711 40.64875119999999953))",532393123,1599,247.032026
"MultiPoint ((-74.0012393699999933 40.74895458999999676),(-73.99780099972367964 40.74660300056747531))",532494085,395,390.5382525
"MultiPoint ((-73.92793999986903941 40.69292900134401947),(-73.92762276999999926 40.69074292999999898))",532609233,94,244.2351527
"MultiPoint ((-73.99775320999999906 40.63478863999999646),(-73.99491500048452508 40.63613300097740932))",532777145,21,282.7306091
"MultiPoint ((-73.87643200054284875 40.74831800080393407),(-73.87399994000000447 40.74347577000000342))",532812190,1794,575.6210116
"MultiPoint ((-73.82699100035131323 40.85304100052418619),(-73.8249289000000033 40.86922454999999843))",532973911,618,1805.59283
"MultiPoint ((-73.82699100035131323 40.85304100052418619),(-73.82158284999999864 40.86846737999999846))",533166683,618,1772.761821
"MultiPoint ((-73.99642197999999382 40.66761620999999849),(-73.99324500012224348 40.66526900104134512))",533352738,1900,374.30742
"MultiPoint ((-73.8596376299999946 40.70885871000000122),(-73.85909799998258052 40.69266600067277295))",533594385,71,1798.748326
"MultiPoint ((-73.97405099945586926 40.59026600108049365),(-73.96624131000000091 40.58629141000000118))",533933963,1517,794.9267436
"MultiPoint ((-73.95289128999999662 40.67825085999999857),(-73.94963499976965693 40.68026200129791903))",534066218,429,354.4902813
"MultiPoint ((-73.94186322000000189 40.84314452999999645),(-73.93956899975425756 40.84186000108137193))",534221272,358,240.3836235
"MultiPoint ((-73.79644792000000564 40.70877528999999839),(-73.7947120001943091 40.70981200067904382))",534330939,533,186.4731191
"MultiPoint ((-73.91975472000000025 40.69961430000000036),(-73.91877099960457542 40.69891300078389662))",534704284,120,113.9180597
"MultiPoint ((-73.89257136000000514 40.84612558999999976),(-73.88775499967073301 40.83759900080286798))",535200577,1744,1030.331699
"MultiPoint ((-73.83458899973228995 40.67220800055096674),(-73.83252118999999425 40.67706815999999748))",535463946,1394,567.3190422
"MultiPoint ((-73.95544299958825718 40.77928400059048641),(-73.95517904000000442 40.77719477000000126))",535494611,1243,233.0758466
"MultiPoint ((-73.88463111000000083 40.76453913999999656),(-73.88387600017465218 40.74781200071323894))",535618897,1797,1858.629528
"MultiPoint ((-73.83674200023124001 40.68199400134972166),(-73.83495689000000084 40.68201777000000163))",535866125,904,150.9331669
"MultiPoint ((-74.00513299972051584 40.72196700045498829),(-74.00337100000000135 40.72219867999999821))",536170409,772,151.0739231
"MultiPoint ((-73.96632352999999682 40.79451508999999731),(-73.96431599945483981 40.79259100118786563))",536567617,374,272.6927014
"MultiPoint ((-73.8796419899999961 40.82855488999999949),(-73.87936200055044367 40.82846000103376127))",536659393,638,25.86202512
"MultiPoint ((-73.99836500050298582 40.74510200069327226),(-73.99755104999999844 40.74403871999999893))",536663386,758,136.6307037
"MultiPoint ((-74.17746136164392112 40.54064030968037002),(-74.17744788000000256 40.54208040000000324))",536803610,215,159.9189851
"MultiPoint ((-73.98629579999999351 40.58262025999999878),(-73.98373500008773362 40.58802200105679958))",536843434,49,637.817258
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.11662824515740056 40.57395604592355198))",537012625,1489,6127.726422
"MultiPoint ((-73.89693054999999333 40.81563578000000092),(-73.89650600018607918 40.81626300062395529))",537038890,643,78.32326228
"MultiPoint ((-73.87334506999999917 40.7519480999999999),(-73.8696960000289522 40.74921300078069919))",537161849,1793,432.6899434
"MultiPoint ((-73.93342800012335658 40.84943500131897309),(-73.9330349899999959 40.84903537000000284))",537352914,229,55.38840904
"MultiPoint ((-74.13393811999999627 40.63187802000000204),(-74.10279235840938838 40.58406212025946047))",537446426,1473,5928.055157
"MultiPoint ((-73.91052675000000249 40.62370606999999723),(-73.90252399950257711 40.64556000083435805))",537789068,1066,2519.476178
"MultiPoint ((-73.91052675000000249 40.62370606999999723),(-73.90252399950257711 40.64556000083435805))",537789068,1067,2519.476178
"MultiPoint ((-74.02882954999999754 40.62893864000000121),(-74.02573100044544674 40.62955000058225608))",538248915,1613,270.8004191
"MultiPoint ((-73.90999643000000674 40.63764095999999881),(-73.90252399950257711 40.64556000083435805))",538462717,1066,1082.983669
"MultiPoint ((-73.90999643000000674 40.63764095999999881),(-73.90252399950257711 40.64556000083435805))",538462717,1067,1082.983669
"MultiPoint ((-73.82699100035131323 40.85304100052418619),(-73.82158284999999864 40.86846737999999846))",538663465,618,1772.761821
"MultiPoint ((-73.86144430000000227 40.88605248999999731),(-73.86066599999701054 40.88770900105032524))",538759064,1719,195.303095
"MultiPoint ((-73.98582899995669493 40.76208500131274803),(-73.98553710999999566 40.76123367999999658))",538774000,381,97.69852914
"MultiPoint ((-73.93170199948259835 40.66870000130494844),(-73.93136755000000448 40.66096989999999778))",539223252,581,858.8736688
"MultiPoint ((-73.88330700034126153 40.66641300046517671),(-73.88112153000000148 40.66987419000000159))",539388254,600,426.4724286
"MultiPoint ((-74.00134387999999319 40.74138182000000086),(-74.00128399984490102 40.74104600069509274))",539456326,763,37.63377222
"MultiPoint ((-73.90401837999999657 40.66806754000000268),(-73.90176500018365857 40.6685270006498456))",539565373,1061,197.248904
"MultiPoint ((-73.94737499984384499 40.63275000080316346),(-73.92576902000000416 40.6359367299999974))",539605289,614,1861.772905
"MultiPoint ((-73.92883177999999589 40.76749532000000187),(-73.92534899996205411 40.76221700120829183))",539616730,1540,655.7817098
"MultiPoint ((-73.86024800048996042 40.85454400085473736),(-73.85883585000000551 40.84560891000000282))",539733916,1434,999.370765
"MultiPoint ((-73.91207399961878366 40.77514900105330042),(-73.91112717000000032 40.78149492000000009))",539917914,1526,709.2301292
"MultiPoint ((-73.92665334000000144 40.83773975999999806),(-73.92156199984611931 40.83574600088230255))",540108469,684,483.1354368
"MultiPoint ((-73.86024800048996042 40.85454400085473736),(-73.85224454000000094 40.84991809000000273))",540201845,1434,848.1483137
"MultiPoint ((-73.91424856000000432 40.84194432999999691),(-73.91333299949421587 40.84009700063030834))",540226507,968,219.1979483
"MultiPoint ((-73.89257136000000514 40.84612558999999976),(-73.88775499967073301 40.83759900080286798))",540238153,1744,1030.331699
"MultiPoint ((-73.90772592000000429 40.69277080999999896),(-73.90514299960010192 40.69587100102467048))",540630917,344,407.6560429
"MultiPoint ((-73.9865479994713553 40.73312200055630683),(-73.98557517000000416 40.73550440999999722))",540695653,327,277.0324547
"MultiPoint ((-74.19231297330337327 40.53320328444314669),(-74.18888640000000123 40.53086327999999838))",540958875,1488,389.625644
"MultiPoint ((-73.89951000022217897 40.67680300065488552),(-73.89839711999999849 40.67850933999999796))",541099663,86,211.5583861
"MultiPoint ((-73.96887128000000189 40.79884150000000176),(-73.96867899990172646 40.79928200045935682))",541177949,245,51.53863937
"MultiPoint ((-73.81904314999999883 40.70295019999999653),(-73.81726999980881487 40.70273100114679465))",541235548,163,151.816446
"MultiPoint ((-73.9900989996307743 40.69254800105782977),(-73.99007041000000129 40.69240389000000135))",541502983,1710,16.18466428
"MultiPoint ((-73.86566872000000217 40.75166767999999706),(-73.86254600024824413 40.74996400053782253))",541643133,1788,324.562167
"MultiPoint ((-73.79978400039900066 40.70235300071414031),(-73.7885737000000006 40.68725304000000165))",541805437,151,1926.010782
"MultiPoint ((-73.99145686999999327 40.73512072999999845),(-73.99123500051780411 40.73485900133318438))",542090185,326,34.58325334
"MultiPoint ((-73.94764899946726189 40.79019300114376989),(-73.94492406000000528 40.7912406200000035))",542537915,1647,257.7372703
"MultiPoint ((-73.88954000033932346 40.71208200050858039),(-73.88282461999999384 40.70178667999999789))",542828448,112,1276.375126
"MultiPoint ((-73.95934244999999407 40.80029050000000268),(-73.95888199949030195 40.80000200055400228))",542935435,723,50.36151115
"MultiPoint ((-73.90912667999999996 40.81594795000000175),(-73.90794199971145417 40.8162010008899756))",543058957,1755,103.8251478
"MultiPoint ((-73.824314000585602 40.68610300097643062),(-73.80849430000000666 40.68017344999999807))",543395298,908,1490.661422
"MultiPoint ((-73.90486982999999555 40.65997114999999695),(-73.90306299985716976 40.66336100065181824))",543442932,594,406.2612046
"MultiPoint ((-74.02386094000000583 40.6373059000000012),(-74.02331300040471262 40.63546800056132469))",543614172,1905,209.2906974
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85861898999999653 40.82349995999999948))",543922457,631,1096.800692
"MultiPoint ((-73.98239199982025127 40.76936500060315183),(-73.98107629000000429 40.77094393000000139))",543934913,1143,207.5641565
"MultiPoint ((-73.89272399968436389 40.82435800046700791),(-73.88956812000000696 40.82417053000000351))",544266424,1749,267.0372674
"MultiPoint ((-73.9112617800000038 40.82138691000000108),(-73.90789300002873574 40.81658900134500101))",544269550,1757,603.8706619
"MultiPoint ((-73.96177901999999449 40.70845486000000335),(-73.95892699964103656 40.70868100047166394))",544314061,308,242.3138572
"MultiPoint ((-73.91274299983379592 40.8397510012532905),(-73.90925547000000506 40.84072186000000215))",544623593,967,313.2686442
"MultiPoint ((-73.90473631999999782 40.88722715000000107),(-73.90092299968605971 40.88481300063470769))",544658950,203,418.5264695
"MultiPoint ((-73.89272399968436389 40.82435800046700791),(-73.89018729000000008 40.82556268999999816))",545170463,1749,252.3673003
"MultiPoint ((-73.90111500034086589 40.85623700057249863),(-73.9005660899999981 40.85839610000000022))",545245282,960,244.1964704
"MultiPoint ((-73.8555149994399045 40.85880400108614197),(-73.853654149999997 40.85324098000000248))",545279341,1433,637.3934499
"MultiPoint ((-73.86932043999999564 40.86433191999999792),(-73.86747600006368941 40.86560500053447242))",545318372,1728,210.1602477
"MultiPoint ((-73.98243686000000707 40.74547016999999727),(-73.98219799966871335 40.74558500100977909))",545575281,1263,23.86600819
"MultiPoint ((-73.91301264000000515 40.75616787999999957),(-73.9126419994551469 40.75581300072017399))",545643920,1085,50.32572032
"MultiPoint ((-74.0024807500000037 40.74492252999999664),(-73.99877100051595846 40.74527800074827866))",545768723,396,315.7966878
"MultiPoint ((-73.95793200020938229 40.67451600119416355),(-73.95567083000000252 40.67303139999999928))",545853941,1070,252.4453361
"MultiPoint ((-73.97495999969103764 40.68091100102721214),(-73.97486713000000691 40.68336304000000325))",546311622,565,272.406618
"MultiPoint ((-73.90111500034086589 40.85623700057249863),(-73.9005660899999981 40.85839610000000022))",546479296,960,244.1964704
"MultiPoint ((-73.98955451999999866 40.71684872000000155),(-73.98827300019729591 40.71820700124655446))",546519655,501,185.6764478
"MultiPoint ((-73.76556958000000463 40.60909988000000226),(-73.76195900042725384 40.59970800128436252))",546568785,943,1086.780612
"MultiPoint ((-74.08606183999999928 40.61867472000000134),(-74.075140576579102 40.62776314225065732))",547189760,1499,1368.385
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.86844675999999765 40.65169816000000225))",547232660,599,2048.545105
"MultiPoint ((-73.90426299981106695 40.8511760013481009),(-73.8984829200000064 40.84952066000000315))",547362281,456,520.9198068
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.77352487000000281 40.76850790000000302))",547456097,1439,4731.048707
"MultiPoint ((-73.86388449000000378 40.73285578000000129),(-73.86237300010245121 40.73041700087340899))",547654987,1379,299.4134914
"MultiPoint ((-73.95293750999999816 40.77624969000000021),(-73.95281423699555035 40.77618770946791926))",547973997,1928,12.47684772
"MultiPoint ((-73.79151948999999888 40.72535311000000036),(-73.78506400024834022 40.71248300068151593))",548118035,531,1529.747978
"MultiPoint ((-73.92974363999999809 40.762069529999998),(-73.92563800033799737 40.76188000132561484))",548167170,1538,347.3067468
"MultiPoint ((-73.94140600029240318 40.79874200128520556),(-73.93229782000000228 40.79558155000000141))",548183264,1238,844.9977693
"MultiPoint ((-74.19231297330337327 40.53320328444314669),(-74.19165777000000617 40.52759509999999921))",548554000,1488,625.2294646
"MultiPoint ((-73.86786489000000699 40.86542814999999962),(-73.86747600006368941 40.86560500053447242))",548566678,1728,38.21798097
"MultiPoint ((-73.97324113999999895 40.76397622000000354),(-73.97239600019914008 40.76472800058887458))",548575139,1547,109.8260373
"MultiPoint ((-73.94167200037048815 40.70072000120875089),(-73.94078702000000192 40.70008542000000062))",548647500,98,102.7620879
"MultiPoint ((-74.12687588361698943 40.56465671542467533),(-74.12590269999999748 40.56247382000000101))",548648691,1472,256.0285073
"MultiPoint ((-73.75417800022006531 40.60465700132098732),(-73.72800933000000612 40.65497335999999962))",548756814,946,6010.116716
"MultiPoint ((-73.95281423699555035 40.77618770946791926),(-73.94876003999999625 40.77158459000000335))",548844454,1928,615.1776668
"MultiPoint ((-73.96847900058079972 40.76226600111449727),(-73.96841564999999719 40.76192192999999975))",549245287,1251,38.58147532
"MultiPoint ((-73.90553137999999933 40.82911148000000168),(-73.90166599969894889 40.81988700097358702))",549371372,1754,1075.028444
"MultiPoint ((-73.86294904000000372 40.88943574999999697),(-73.86051700012573917 40.88797200093578965))",549453593,1721,261.5976585
"MultiPoint ((-74.01123090000000104 40.71525943000000325),(-74.00945300038240759 40.7154440005532976))",549522620,278,151.6173599
"MultiPoint ((-73.94013699984783727 40.83593600113896116),(-73.939921659999996 40.83594415999999683))",549853734,705,18.18509273
"MultiPoint ((-73.92105900047197053 40.83572600081077297),(-73.91945074999999576 40.83777887000000106))",550562006,685,265.2748869
"MultiPoint ((-73.95135100055746591 40.81185800064207569),(-73.94978559999999845 40.80959683999999754))",550724936,368,283.7215447
"MultiPoint ((-73.97908871999999292 40.5930247200000025),(-73.97822700039235144 40.59272400119584034))",550848814,61,80.22554956
"MultiPoint ((-73.95275248999999462 40.80801713000000319),(-73.95258300005997398 40.81052600067196323))",550937923,718,278.9774442
"MultiPoint ((-73.95735199997993448 40.60831900122435911),(-73.94272780999999384 40.61552242999999862))",550991084,1398,1473.604794
"MultiPoint ((-73.96123738999999375 40.81492327000000131),(-73.95882600040818033 40.81530700127644451))",551044290,238,207.8634861
"MultiPoint ((-73.97146030999999766 40.80034078999999991),(-73.96867899990172646 40.79928200045935682))",551192206,245,262.5161803
"MultiPoint ((-73.90186389000000133 40.86575025999999866),(-73.90126200011231106 40.86289000068212118))",551278311,667,321.6632259
"MultiPoint ((-73.8608880003458097 40.83322500105023778),(-73.85861898999999653 40.82349995999999948))",551598789,631,1096.800692
"MultiPoint ((-73.94816099956724997 40.63992400062216603),(-73.94544926000000373 40.63948303000000095))",551603343,610,234.5590375
"MultiPoint ((-73.87473099975180446 40.82937100110002859),(-73.87437074000000337 40.82433886999999828))",551640363,635,559.6467033
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.74606823999999961 40.71675580000000139))",551839193,1522,3071.551806
"MultiPoint ((-73.95840499941482449 40.8008660006844579),(-73.95700795000000483 40.80218076999999965))",552012606,372,187.6599628
"MultiPoint ((-73.88330700034126153 40.66641300046517671),(-73.88156066000000521 40.66821679000000245))",552043370,600,248.8524626
"MultiPoint ((-73.91066100027744312 40.67801700045315982),(-73.90821042000000318 40.67873441999999784))",552096509,1374,221.9686744
"MultiPoint ((-73.9606430099999983 40.60430099999999953),(-73.95735199997993448 40.60831900122435911))",552162657,1398,525.9844925
"MultiPoint ((-73.91693499954675417 40.77087000123315619),(-73.91589385999999706 40.77264671999999734))",552270332,1533,215.9972447
"MultiPoint ((-74.03575014000000465 40.63561202999999722),(-74.02545899958020925 40.63022100133029113))",552311083,1906,1056.594215
"MultiPoint ((-74.10268690207698228 40.58399702560670619),(-74.09962095000000204 40.57586958000000266))",552345250,1491,939.1083151
"MultiPoint ((-73.88597980000000121 40.74850291999999996),(-73.88402800010362625 40.74779700102594404))",552346752,1799,182.5294101
"MultiPoint ((-73.98811569000000077 40.75444895999999773),(-73.98806700011104454 40.7546910012626924))",552384436,1146,27.19115148
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.77161336000000347 40.76480146000000104))",552723413,1522,5797.815892
"MultiPoint ((-73.93170199948259835 40.66870000130494844),(-73.93136755000000448 40.66096989999999778))",553086138,581,858.8736688
"MultiPoint ((-73.98886299971159985 40.72320000128046047),(-73.98829023999999777 40.72651564000000235))",553250514,1025,371.3630913
"MultiPoint ((-73.94765073000000655 40.80493809000000027),(-73.94575199990310921 40.80768100084603134))",553283752,1768,344.1671021
"MultiPoint ((-74.07586129000000597 40.62860981000000038),(-74.075140576579102 40.62776314225065732))",553432039,1499,112.0619212
"MultiPoint ((-74.03172455000000696 40.61820849000000067),(-74.03069600032515041 40.61758700079880668))",553506798,1908,111.0768203
"MultiPoint ((-73.98398842999999658 40.61139642999999921),(-73.98208399986587835 40.61298900111903976))",553770997,58,239.2694111
"MultiPoint ((-73.88446999963613848 40.88007700121677601),(-73.88318653000000324 40.88220103999999822))",553804824,659,259.5015045
"MultiPoint ((-73.9937069000000065 40.75186384999999945),(-73.99370100036371412 40.75217800112651645))",554146965,392,34.88976287
"MultiPoint ((-73.96871715999999708 40.79632454000000052),(-73.9683139997894159 40.79914200092882481))",554203051,246,314.7235076
"MultiPoint ((-73.90979499943770747 40.87430800072270642),(-73.90801365000000089 40.87367103999999784))",554297470,1118,165.9858328
"MultiPoint ((-73.92734402000000671 40.76454379999999844),(-73.92534899996205411 40.76221700120829183))",554422538,1540,308.4486832
"MultiPoint ((-73.90649582999999723 40.82421020000000311),(-73.90195799960925171 40.81958300055107003))",554672043,1753,640.7756687
"MultiPoint ((-73.92316100003608881 40.69003000093132272),(-73.92250828999999612 40.68870298000000219))",554833304,91,157.3526989
"MultiPoint ((-73.88670883999999717 40.8779612599999993),(-73.88513800040541923 40.87950300105121926))",554835351,1229,216.4366939
