wkt_geom_LIB,CMPLNT_NUM,LIBRARY,DIST_LIB
"MultiPoint ((-73.98616771999999742 40.74912118999999677),(-73.98300921762813687 40.74811515837409104))",904299009,"Science, Industry and Business Library (SIBL)",289.1984331
"MultiPoint ((-73.91982269000000372 40.82602351999999968),(-73.91758393603561217 40.82658455897066574))",904528120,Melrose,198.8634511
"MultiPoint ((-73.99829859999999826 40.72363697000000116),(-73.99568416859453635 40.72413926605543111))",904862128,Mulberry Street,227.8151911
"MultiPoint ((-74.0078692134009799 40.71357685109020963),(-74.00712133000000392 40.70697881000000251))",904948995,New Amsterdam,735.4217998
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98300921762813687 40.74811515837409104))",904956079,"Science, Industry and Business Library (SIBL)",588.8823615
"MultiPoint ((-73.91220085369725723 40.69749505302997505),(-73.91067732999999862 40.69692048000000284))",905068808,Washington Irving,143.7079787
"MultiPoint ((-73.87059775999999545 40.72255693999999693),(-73.86450282598912054 40.72731656026829228))",905362848,Rego Park,737.9100407
"MultiPoint ((-73.99596856906980236 40.74448733065494821),(-73.99322318999999482 40.75253080000000239))",905371747,Muhlenberg,922.8216317
"MultiPoint ((-73.86136122999999998 40.89467070999999976),(-73.85958124409599179 40.89108506540670618))",905612609,Wakefield,425.5087523
"MultiPoint ((-73.98694953999999768 40.75604354000000029),(-73.98223080385784556 40.75320442290988154))",905667319,Stephen A. Schwarzman Building,508.1231459
"MultiPoint ((-73.91731726000000435 40.71085513999999961),(-73.91220085369725723 40.69749505302997505))",905827888,Washington Irving,1545.337852
"MultiPoint ((-73.94830752000000018 40.71269849000000107),(-73.94793571283621247 40.71364488802169035))",905882872,Leonard,109.69141
"MultiPoint ((-73.85017019717382425 40.82662920810022911),(-73.8364016099999958 40.82354468999999852))",906567990,Castle Hill,1210.93632
"MultiPoint ((-73.82226966032037296 40.72693697185494699),(-73.81796602000000007 40.72626805000000161))",906809199,Kew Gardens Hills <br> (Temporary location),371.0903843
"MultiPoint ((-73.92762772000000382 40.74598124999999982),(-73.92166803125439856 40.74084669683060156))",906811640,Sunnyside,760.5808135
"MultiPoint ((-73.96938170465759299 40.7621860177235007),(-73.96750176000000465 40.76317327999999662))",906868264,58th Street,192.9163947
"MultiPoint ((-73.939921659999996 40.83594415999999683),(-73.93971034945566601 40.83454888730576471))",906954195,Washington Heights,155.9677223
"MultiPoint ((-73.94331559838256851 40.80616044207548043),(-73.93896911000000216 40.80673436000000009))",907178163,Harlem,372.2567429
"MultiPoint ((-73.75351240691267662 40.6023901903605875),(-73.75320017999999322 40.59396106999999887))",907686562,Queens Library for Teens,936.3943766
"MultiPoint ((-73.95180567162080365 40.78595979862155474),(-73.95114639999999895 40.79136969000000335))",907864696,96th Street,603.338972
"MultiPoint ((-73.87574434777648946 40.70258524559899627),(-73.87415663000000166 40.70828262999999936))",907871524,Glendale,646.7555168
"MultiPoint ((-73.98111744999999928 40.68940547999999779),(-73.97773263286963186 40.69448969834957097))",907970019,Walt Whitman,632.9452506
"MultiPoint ((-73.88607053682676451 40.66515936973013368),(-73.88490753000000666 40.66097944999999925))",908542401,New Lots,474.4734731
"MultiPoint ((-73.9294004799999982 40.76568688999999779),(-73.9287420902401351 40.77237538146876261))",908566921,Astoria,744.8303843
"MultiPoint ((-73.91220085369725723 40.69749505302997505),(-73.91067649999999389 40.69215281999999689))",908798481,Washington Irving,607.0741393
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.87399994000000447 40.74347577000000342))",908984088,Elmhurst <br> (Temporary location due to renovations),665.2748969
"MultiPoint ((-73.8251699638920087 40.74293094649011238),(-73.81964820999999688 40.74459471000000121))",908995897,Queensboro Hill,501.6326734
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.988606180000005 40.73563374999999809))",909037376,Andrew Heiskell Braille and Talking Book,670.0140316
"MultiPoint ((-73.86771751000000563 40.85409235000000194),(-73.86414666163359755 40.85487588027383765))",909082091,Pelham Parkway-Van Nest,313.4142982
"MultiPoint ((-73.98606199262650307 40.57663777607667299),(-73.981203629999996 40.57557363000000095))",909130650,Coney Island,428.0029202
"MultiPoint ((-73.91892694999999947 40.82573469999999816),(-73.91758393603561217 40.82658455897066574))",909191289,Melrose,147.451505
"MultiPoint ((-73.9506949751409195 40.72602806688718147),(-73.94674249000000543 40.72114066000000321))",909355811,Greenpoint,637.2396832
"MultiPoint ((-73.96760677135273454 40.79587354648015207),(-73.96632352999999682 40.79451508999999731))",909497337,Bloomingdale,185.7051952
"MultiPoint ((-73.84673061822738305 40.84086754432401989),(-73.84600819999999999 40.83949924000000209))",909591443,Westchester Square,163.7111687
"MultiPoint ((-73.96938170465759299 40.7621860177235007),(-73.968938780000002 40.76255336999999912))",909652234,58th Street,55.34309749
"MultiPoint ((-73.92166803125439856 40.74084669683060156),(-73.9194217000000009 40.72151454000000115))",909738557,Sunnyside,2155.181569
"MultiPoint ((-73.75351240691267662 40.6023901903605875),(-73.74906328999999516 40.59769878000000176))",910095698,Queens Library for Teens,642.818654
"MultiPoint ((-73.98231782000000578 40.73169698000000238),(-73.98042071146763021 40.72728802667872117))",910280864,Tompkins Square,515.1709488
"MultiPoint ((-74.0036861699999946 40.74581179999999847),(-73.99596856906980236 40.74448733065494821))",910487642,Muhlenberg,668.2045976
"MultiPoint ((-73.99122081783711735 40.76493461839480403),(-73.9883115800000013 40.76946273000000076))",910546160,Columbus,559.6298369
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.87134915000000035 40.83044253999999995))",910568430,Clason's Point,313.689504
"MultiPoint ((-73.90364972999999793 40.85090567000000306),(-73.89834943816875068 40.8460456873638833))",910674477,Tremont,700.7540768
"MultiPoint ((-74.01034306908539406 40.67524077364750212),(-74.00685828000000299 40.67439291000000168))",910699453,Red Hook,309.3079964
"MultiPoint ((-73.97261161000000129 40.79371804000000168),(-73.96760677135273454 40.79587354648015207))",911142837,Bloomingdale,485.4972884
"MultiPoint ((-73.9004460000000023 40.88549711999999658),(-73.8939211860627978 40.88277969546435742))",911327318,Van Cortlandt,627.2855288
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.92376371999999662 40.81118000000000023))",911414957,Mott Haven,69.21242337
"MultiPoint ((-73.82961468999999965 40.86925352000000089),(-73.82931594567217815 40.87075330808789175))",911652370,Baychester,168.4468283
"MultiPoint ((-73.95598508000000493 40.61200121000000252),(-73.953105848656989 40.61025666727607586))",911728026,Kings Highway,311.2892694
"MultiPoint ((-73.97988594000000262 40.62399712999999934),(-73.97543590517284429 40.63129183260272725))",911802275,Kensington,893.2751327
"MultiPoint ((-73.9396184213572667 40.70455906393867451),(-73.93598500000000229 40.70950014000000294))",912251176,Bushwick,628.7669697
"MultiPoint ((-73.92098527999999646 40.61071712999999761),(-73.91702120710569091 40.61986842104018791))",912297979,Mill Basin,1070.152707
"MultiPoint ((-73.95128349802153878 40.69162308733464783),(-73.94454899000000125 40.68654733999999706))",912318486,Marcy,801.1012478
"MultiPoint ((-73.96152021000000332 40.68191285999999707),(-73.95616471363496203 40.68181211172471734))",912415021,Bedford,452.8834463
"MultiPoint ((-73.89531297999999992 40.81275235999999751),(-73.89413216580388166 40.81867008718861456))",912445789,Hunts Point,664.6741232
"MultiPoint ((-73.98837158000000613 40.75664204000000268),(-73.98223080385784556 40.75320442290988154))",912456944,Stephen A. Schwarzman Building,643.9237757
"MultiPoint ((-73.92237285999999585 40.60990012999999976),(-73.91702120710569091 40.61986842104018791))",912901818,Mill Basin,1196.00077
"MultiPoint ((-74.0106096300000047 40.7100938499999998),(-74.0078692134009799 40.71357685109020963))",912909197,New Amsterdam,450.8026878
"MultiPoint ((-73.92098527999999646 40.61071712999999761),(-73.91702120710569091 40.61986842104018791))",912929395,Mill Basin,1070.152707
"MultiPoint ((-74.1547459100000026 40.58446842000000032),(-74.13853387646311432 40.56653014621018372))",912984893,Richmondtown,2419.150097
"MultiPoint ((-73.99696226000000365 40.75615951000000337),(-73.99122081783711735 40.76493461839480403))",913093181,Columbus,1088.403902
"MultiPoint ((-74.25045423999999628 40.51342560999999876),(-74.24410670826178205 40.50953112385937516))",913217699,Tottenville,690.2456584
"MultiPoint ((-74.08140586000000383 40.62579260999999775),(-74.0778638563883618 40.62625652229364448))",913306290,Stapleton,304.0807031
"MultiPoint ((-73.87932091000000412 40.74061045999999919),(-73.87797365739723432 40.73830324053647445))",913324790,Elmhurst <br> (Temporary location due to renovations),280.3485822
"MultiPoint ((-73.86165592933878088 40.73743413794850454),(-73.85774677999999938 40.7362820499999998))",913363890,Lefrak City,354.1203329
"MultiPoint ((-73.98901854999999728 40.57616751999999849),(-73.98606199262650307 40.57663777607667299))",913434467,Coney Island,255.7247302
"MultiPoint ((-73.92098527999999646 40.61071712999999761),(-73.91702120710569091 40.61986842104018791))",913548793,Mill Basin,1070.152707
"MultiPoint ((-73.85021385999999666 40.82070620999999733),(-73.85017019717382425 40.82662920810022911))",913594728,Castle Hill,657.7622199
"MultiPoint ((-73.90137332999999842 40.87473323999999764),(-73.90119235962917799 40.86906986689302101))",913611301,Jerome Park,629.1106899
"MultiPoint ((-73.92839866742114907 40.69481670002192431),(-73.92160574000000395 40.70190197000000154))",913702052,DeKalb,974.001513
"MultiPoint ((-73.85501558999999361 40.87375111000000061),(-73.84506427532863881 40.87013970297054755))",913765891,Eastchester,929.8130356
"MultiPoint ((-73.86144430000000227 40.88605248999999731),(-73.85958124409599179 40.89108506540670618))",913920767,Wakefield,580.5132177
"MultiPoint ((-73.97874108999999976 40.75755740999999688),(-73.97736329270696842 40.76080689474171947))",913952493,53rd Street,379.1441374
"MultiPoint ((-73.82931594567217815 40.87075330808789175),(-73.82158284999999864 40.86846737999999846))",914112809,Baychester,699.5884073
"MultiPoint ((-73.95537377987903938 40.58701342922592659),(-73.95237720999999453 40.59035430000000133))",914475116,Sheepshead Bay,449.4286755
"MultiPoint ((-73.91801277000000425 40.87853942000000274),(-73.91465018545839882 40.88628523559925299))",914517489,Spuyten Duyvil,905.6724015
"MultiPoint ((-73.79887736000000587 40.58976820000000174),(-73.78404002857111266 40.59314678303442747))",914644017,Arverne,1310.854424
"MultiPoint ((-73.91542744000000198 40.838571960000003),(-73.91008714449384343 40.84400191175044625))",914781769,Grand Concourse,752.6317305
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.98584805999999503 40.69086638000000278))",915227954,Brooklyn Heights,708.6247949
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.9140994400000011 40.80628209999999711))",915289316,Mott Haven,1048.880819
"MultiPoint ((-73.95353074430393292 40.80297988196676329),(-73.94935764000000233 40.80233685000000321))",915320906,115th Street,359.3171886
"MultiPoint ((-73.98625649000000237 40.75619166999999976),(-73.98223080385784556 40.75320442290988154))",915409554,Stephen A. Schwarzman Building,474.989146
"MultiPoint ((-73.88618429999999648 40.65837866999999761),(-73.88586614058736757 40.65320976133397579))",915585770,Spring Creek,574.623468
"MultiPoint ((-74.01034306908539406 40.67524077364750212),(-74.00805907000000161 40.67686588000000114))",915999349,Red Hook,264.3026667
"MultiPoint ((-73.96157673000000443 40.59007777000000061),(-73.9605993696468289 40.5952368631223024))",916130324,Homecrest,578.8400787
"MultiPoint ((-74.01172483000000568 40.67269625000000133),(-74.01034306908539406 40.67524077364750212))",916179457,Red Hook,305.7617391
"MultiPoint ((-74.01852116999999964 40.63722453999999829),(-74.0136300012150059 40.64591212398882902))",916233565,Sunset Park,1049.707244
"MultiPoint ((-73.84727175999999815 40.8873136300000013),(-73.84083712785492537 40.88889489584641979))",916524226,Edenwald,570.0161517
"MultiPoint ((-73.99031379999999558 40.72972444999999908),(-73.98774284104662513 40.72890664078862955))",916793635,Ottendorfer,235.4133044
"MultiPoint ((-74.00122853000000589 40.74812842000000046),(-73.99596856906980236 40.74448733065494821))",916918084,Muhlenberg,600.6993701
"MultiPoint ((-73.82821878000000027 40.67760528000000164),(-73.8248296985085517 40.68690728824832803))",916936830,Lefferts,1071.964112
"MultiPoint ((-73.92809226999999339 40.85725828000000348),(-73.92586290917250835 40.8657487207370238))",916974068,Inwood,961.4260578
"MultiPoint ((-73.95326593999999432 40.65809611000000245),(-73.9481022990788972 40.66118930773444617))",917246622,Crown Heights,555.5788694
"MultiPoint ((-73.91317802999999742 40.83973953000000279),(-73.91008714449384343 40.84400191175044625))",917317365,Grand Concourse,540.3721859
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.82888468513289126 40.75777406826377813))",917331018,Flushing,435.7958556
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.97773263286963186 40.69448969834957097))",917705024,Walt Whitman,615.8555702
"MultiPoint ((-73.71710447116403486 40.73516055180220263),(-73.71359409000000085 40.7361921800000033))",917738474,Bellerose,317.8841127
"MultiPoint ((-73.95637252319333754 40.77365564161394929),(-73.95563801999999498 40.7765609100000006))",917801850,Yorkville,328.533435
"MultiPoint ((-73.98862740604374721 40.59268511632151188),(-73.98180046000000232 40.59144143000000327))",917828834,Ulmer Park,594.1859395
"MultiPoint ((-73.94803241890191714 40.82567237379983993),(-73.94629539999999679 40.8193253000000027))",917895656,Hamilton Grange,719.9166799
"MultiPoint ((-73.90464799347694225 40.82061890603642951),(-73.90122700000000577 40.81988562000000087))",918186307,Woodstock,299.8746347
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.10858093999999596 40.5715658399999981))",918269636,New Dorp,288.8468819
"MultiPoint ((-73.86322248483968167 40.866804429026935),(-73.85473482000000445 40.86654867000000024))",918270711,Allerton,716.1117373
"MultiPoint ((-73.91465018545839882 40.88628523559925299),(-73.909335420000005 40.88813386000000349))",918282693,Spuyten Duyvil,492.7247423
"MultiPoint ((-73.98300921762813687 40.74811515837409104),(-73.98158841000000052 40.74675458000000106))",918416296,"Science, Industry and Business Library (SIBL)",192.9437118
"MultiPoint ((-73.90729575999999668 40.66757616999999669),(-73.90524945420668246 40.66449962821874919))",918484060,Stone Avenue,382.9615628
"MultiPoint ((-73.79967738999999938 40.70355491000000114),(-73.79467803992780262 40.70787313178585975))",918664546,Queens Central Library,639.0967754
"MultiPoint ((-73.98143720000000201 40.74545080000000041),(-73.97990195853162732 40.74380962013241714))",918668485,Kips Bay,223.6707024
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.92364455999999961 40.81428694000000235))",918685535,Mott Haven,305.9292902
"MultiPoint ((-73.98774284104662513 40.72890664078862955),(-73.98682564000000639 40.72549442999999769))",919138388,Ottendorfer,386.7628549
"MultiPoint ((-73.95359648000000163 40.79950881999999979),(-73.95353074430393292 40.80297988196676329))",919204924,115th Street,385.5015815
"MultiPoint ((-74.00890366000000142 40.73815365000000099),(-74.0053310144535601 40.72998291458652886))",919225876,Hudson Park,956.2225145
"MultiPoint ((-73.94345827853814512 40.79421476546372816),(-73.94082247000000052 40.79829254999999932))",919290877,Aguilar,504.5237626
"MultiPoint ((-73.81945312008846827 40.71003455781207947),(-73.81885298000000262 40.7039160599999974))",919352943,Briarwood,681.3386186
"MultiPoint ((-73.94492406000000528 40.7912406200000035),(-73.94345827853814512 40.79421476546372816))",919813616,Aguilar,352.6867266
"MultiPoint ((-73.96760677135273454 40.79587354648015207),(-73.96705230999999969 40.79605784000000313))",919929608,Bloomingdale,51.07306877
"MultiPoint ((-73.98451216196562541 40.77423207861021837),(-73.98208877000000427 40.77841252000000338))",920160691,Riverside,507.3149051
"MultiPoint ((-73.99568416859453635 40.72413926605543111),(-73.99311439999999607 40.7225745599999982))",920234606,Mulberry Street,278.0799661
"MultiPoint ((-73.87577349000000027 40.669053329999997),(-73.87403487805720204 40.67270747286008969))",920234637,Cypress Hills,431.5905634
"MultiPoint ((-73.95637252319333754 40.77365564161394929),(-73.95423578000000475 40.77848991999999839))",920673836,Yorkville,566.3390374
"MultiPoint ((-73.98774284104662513 40.72890664078862955),(-73.98463906000000634 40.72652345000000196))",920713504,Ottendorfer,372.5495673
"MultiPoint ((-73.99936642999999492 40.73006794999999869),(-73.99916928513314929 40.73463470830846944))",920720120,Jefferson Market,507.4061195
"MultiPoint ((-73.97981577000000186 40.67737216999999816),(-73.97858353651876939 40.68346662977525341))",920743485,Pacific,684.7465083
"MultiPoint ((-73.95824218248398552 40.65192508104459534),(-73.94951987999999687 40.65030208999999672))",920869087,Flatbush,759.4051093
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.97773263286963186 40.69448969834957097))",921334644,Walt Whitman,615.8555702
"MultiPoint ((-73.92839866742114907 40.69481670002192431),(-73.92704181000000574 40.6878111500000017))",921335616,DeKalb,786.3606725
"MultiPoint ((-73.98419513999999708 40.72713820999999967),(-73.98042071146763021 40.72728802667872117))",921464555,Tompkins Square,319.3016098
"MultiPoint ((-73.8583500481608155 40.83378098529544786),(-73.85235185999999885 40.83413886999999676))",921548853,Parkchester,507.4816245
"MultiPoint ((-73.99596856906980236 40.74448733065494821),(-73.99284136999999362 40.7454109000000031))",921658887,Muhlenberg,283.3332585
"MultiPoint ((-73.90725037999999358 40.63799560000000355),(-73.8995244212446778 40.64220845315573882))",921660776,Canarsie,803.7316531
"MultiPoint ((-73.90801365000000089 40.87367103999999784),(-73.90770595199646209 40.88069989038004337))",922377059,Kingsbridge,780.9954011
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.98777710000000241 40.69164062000000115))",922499583,Brooklyn Heights,540.8909121
"MultiPoint ((-73.8939211860627978 40.88277969546435742),(-73.89292733999999996 40.8831985799999984))",922740837,Van Cortlandt,95.81494248
"MultiPoint ((-73.96645356999999876 40.80164319000000006),(-73.96477561597041017 40.80613025800837335))",923164224,Morningside Heights,518.0162387
"MultiPoint ((-73.76514550999999642 40.60884100999999902),(-73.75351240691267662 40.6023901903605875))",923309562,Queens Library for Teens,1217.58312
"MultiPoint ((-73.90451043000000197 40.83802546999999805),(-73.90179407206183271 40.83126291201479319))",923396951,Morrisania,785.1581844
"MultiPoint ((-73.87047520000000134 40.86730024999999955),(-73.86322248483968167 40.866804429026935))",923459763,Allerton,613.9072369
"MultiPoint ((-73.82924192999999491 40.76378691000000032),(-73.82694112165962963 40.76914153216748105))",923516797,Mitchell-Linden,625.5550403
"MultiPoint ((-73.93052075999999317 40.69534769999999924),(-73.92839866742114907 40.69481670002192431))",923747445,DeKalb,188.8070563
"MultiPoint ((-73.83164233461157266 40.70079720332697093),(-73.82893647000000215 40.7070275900000027))",924006809,Richmond Hill,728.6839703
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.14852127833857764 40.60960200172146273))",924107740,Todt Hill-Westerleigh,1514.166415
"MultiPoint ((-73.8248296985085517 40.68690728824832803),(-73.82373581000000229 40.68641198000000259))",924285955,Lefferts,107.5910495
"MultiPoint ((-73.92839866742114907 40.69481670002192431),(-73.92673541000000625 40.69428861000000097))",924592881,DeKalb,152.3236023
"MultiPoint ((-73.99079503000000102 40.64152949000000348),(-73.98900318822344957 40.63888883871237567))",924658833,Borough Park,330.094115
"MultiPoint ((-73.87867276999999433 40.83495454999999907),(-73.87502060024047523 40.82999287527916721))",924696675,Clason's Point,631.2641926
"MultiPoint ((-73.83164233461157266 40.70079720332697093),(-73.83157088999999473 40.6993241600000033))",924729485,Richmond Hill,163.69009
"MultiPoint ((-73.9351100899999949 40.67081758999999863),(-73.93365084956477062 40.66848651013449256))",924814629,Eastern Parkway,286.7621826
"MultiPoint ((-73.85178641000000255 40.72946204000000137),(-73.843014996810453 40.72214695316668553))",924867218,Forest Hills,1099.550927
"MultiPoint ((-73.8964697899999976 40.86333845000000053),(-73.89450288645043941 40.86298060519320785))",924893605,Bronx Library Center,170.5226734
"MultiPoint ((-73.8676603499999942 40.85557167999999706),(-73.86414666163359755 40.85487588027383765))",924965827,Pelham Parkway-Van Nest,306.1811539
"MultiPoint ((-74.00337654508531671 40.60800934995232581),(-74.0012981600000046 40.6175897899999967))",925058939,"New Utrecht <br> (Temporary Closed, will reopen later this Summer (2016).",1078.314704
"MultiPoint ((-73.85958124409599179 40.89108506540670618),(-73.85711274999999887 40.90069559999999882))",925082704,Wakefield,1087.350383
"MultiPoint ((-73.88011088999999743 40.89520496000000094),(-73.86794200000535682 40.90043990975718202))",925139260,Woodlawn Heights,1178.744083
"MultiPoint ((-73.96938170465759299 40.7621860177235007),(-73.968938780000002 40.76255336999999912))",925378696,58th Street,55.34309749
"MultiPoint ((-73.92842353999999716 40.63340222000000068),(-73.91998488083018515 40.63263699303789167))",925534377,Paerdegat,718.9509536
"MultiPoint ((-73.94978559999999845 40.80959683999999754),(-73.94331559838256851 40.80616044207548043))",925721807,Harlem,666.0858439
"MultiPoint ((-73.97990195853162732 40.74380962013241714),(-73.97647696999999312 40.7397243400000022))",925824669,Kips Bay,538.0500797
"MultiPoint ((-73.96887128000000189 40.79884150000000176),(-73.96760677135273454 40.79587354648015207))",926167235,Bloomingdale,346.4367589
"MultiPoint ((-73.96760677135273454 40.79587354648015207),(-73.96727402000000495 40.7932171100000005))",926280619,Bloomingdale,296.3307955
"MultiPoint ((-73.93028682000000629 40.81216948000000144),(-73.92438195200242035 40.81158963775246207))",926631115,Mott Haven,502.3608923
"MultiPoint ((-73.89678001999999424 40.63316956999999974),(-73.8892436300410651 40.63446013901776865))",926674185,Jamaica Bay,653.4803724
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.98970654999999397 40.73686898999999784))",927293131,Andrew Heiskell Braille and Talking Book,504.555995
"MultiPoint ((-73.86446189000000118 40.8498946599999968),(-73.86414666163359755 40.85487588027383765))",927306086,Pelham Parkway-Van Nest,553.8080331
"MultiPoint ((-73.94763429707128921 40.63574014928097711),(-73.94599639999999852 40.63125715999999699))",927421463,Clarendon,516.7463887
"MultiPoint ((-73.92438195200242035 40.81158963775246207),(-73.91768869000000564 40.81608887000000152))",927574631,Mott Haven,754.022736
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.98774284104662513 40.72890664078862955))",927727693,Ottendorfer,673.7886662
"MultiPoint ((-73.89413216580388166 40.81867008718861456),(-73.88940859999999589 40.8223204399999986))",927765679,Hunts Point,568.4410468
"MultiPoint ((-73.9593120899999974 40.81450816000000259),(-73.95705320654998616 40.8137689645726951))",927863789,George Bruce,207.5110859
"MultiPoint ((-73.99596856906980236 40.74448733065494821),(-73.99342559000000108 40.74970646999999957))",927889923,Muhlenberg,618.0933469
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.86312891999999408 40.67910409000000271))",927926990,Cypress Hills,1163.938315
"MultiPoint ((-73.94897482999999738 40.82581778000000128),(-73.94803241890191714 40.82567237379983993))",927982778,Hamilton Grange,81.12171828
"MultiPoint ((-73.90979373873230429 40.74534171298671481),(-73.90339663999999686 40.74144012000000004))",928019446,Woodside,692.5665307
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.98875031000000035 40.73683322000000118))",928445398,Andrew Heiskell Braille and Talking Book,560.4442683
"MultiPoint ((-73.90860343294448853 40.67152665585843607),(-73.90007067000000518 40.67323808999999812))",928486590,Brownsville,746.0611509
"MultiPoint ((-73.90172970999999791 40.86847015000000027),(-73.90119235962917799 40.86906986689302101))",928712323,Jerome Park,80.54522807
"MultiPoint ((-73.90464799347694225 40.82061890603642951),(-73.89977874000000213 40.82193192999999809))",928857328,Woodstock,435.8915614
"MultiPoint ((-74.0136300012150059 40.64591212398882902),(-74.01146511000000316 40.65081763999999964))",928862427,Sunset Park,574.6946631
"MultiPoint ((-73.99755195999999557 40.62077373999999708),(-73.98944015402099694 40.62309139633207167))",928897285,Mapleton,733.0390799
"MultiPoint ((-73.98753177999999764 40.75012867000000227),(-73.98300921762813687 40.74811515837409104))",928925280,"Science, Industry and Business Library (SIBL)",442.582046
"MultiPoint ((-73.88899768000000279 40.65928445000000124),(-73.88607053682676451 40.66515936973013368))",928945167,New Lots,697.77432
"MultiPoint ((-73.9847699700000021 40.69043530999999803),(-73.97773263286963186 40.69448969834957097))",929453490,Walt Whitman,746.0111137
"MultiPoint ((-73.83774700520224599 40.57940488152448921),(-73.83500268999999605 40.58044399999999996))",929499681,Seaside,259.4277949
"MultiPoint ((-73.8995244212446778 40.64220845315573882),(-73.89690416000000539 40.64610038000000003))",929543580,Canarsie,485.7043882
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.87392287999999496 40.73461561999999958))",929595202,Elmhurst <br> (Temporary location due to renovations),533.6414384
"MultiPoint ((-73.89413216580388166 40.81867008718861456),(-73.89043906000000561 40.82626557999999761))",929650865,Hunts Point,899.1821982
"MultiPoint ((-73.99596856906980236 40.74448733065494821),(-73.99204666999999347 40.75160025999999647))",929882813,Muhlenberg,856.5193521
"MultiPoint ((-73.91465018545839882 40.88628523559925299),(-73.9139814800000039 40.88638355999999874))",929947920,Spuyten Duyvil,57.4062125
"MultiPoint ((-73.99629779999999357 40.7616764300000014),(-73.99122081783711735 40.76493461839480403))",930030097,Columbus,560.9613613
"MultiPoint ((-73.91134289000000024 40.66829574999999863),(-73.90860343294448853 40.67152665585843607))",930098568,Brownsville,427.05837
"MultiPoint ((-73.96101683000000548 40.77206422999999802),(-73.95637252319333754 40.77365564161394929))",930283438,Yorkville,430.075417
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.98639971999999432 40.69108602000000019))",930353743,Brooklyn Heights,659.9054821
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.8715823999999941 40.7339268400000023))",930595607,Elmhurst <br> (Temporary location due to renovations),726.394015
"MultiPoint ((-73.98166989999999998 40.69979725999999687),(-73.97773263286963186 40.69448969834957097))",930721357,Walt Whitman,676.8489797
"MultiPoint ((-73.87403487805720204 40.67270747286008969),(-73.86887402000000691 40.67084624999999676))",931042227,Cypress Hills,482.8306609
"MultiPoint ((-73.95755461344940329 40.70693042467485867),(-73.95035033000000624 40.70629036999999784))",931278673,Williamsburgh,612.948432
"MultiPoint ((-73.93977791000000366 40.70729538999999875),(-73.9396184213572667 40.70455906393867451))",931568995,Bushwick,304.1629273
"MultiPoint ((-74.07944985000000315 40.64102755999999772),(-74.07667836343802037 40.64179934831383889))",931610998,St. George Library Center,249.6133088
"MultiPoint ((-73.95353074430393292 40.80297988196676329),(-73.9523583699999989 40.80855767999999983))",931642734,115th Street,627.2654118
"MultiPoint ((-74.02271786999999392 40.64526601000000028),(-74.0136300012150059 40.64591212398882902))",931662868,Sunset Park,772.0316963
"MultiPoint ((-73.97356771683344334 40.75406787555062493),(-73.97317185999999367 40.74774926999999991))",931666250,Grand Central,702.4713657
"MultiPoint ((-73.87492068999999617 40.75281990999999948),(-73.86819939085701492 40.75757730185452488))",931673496,Langston Hughes,775.4083762
"MultiPoint ((-73.96938170465759299 40.7621860177235007),(-73.96882449000000292 40.7599238700000015))",931695295,58th Street,255.5780547
"MultiPoint ((-73.93365084956477062 40.66848651013449256),(-73.92931453999999292 40.67318841000000162))",932012643,Eastern Parkway,638.0071216
"MultiPoint ((-73.88085934625773632 40.71293387617610904),(-73.87878598000000352 40.72520905999999741))",932454614,Middle Village,1374.351008
"MultiPoint ((-74.12252388999999653 40.61386568999999724),(-74.11482187344863348 40.63450894226954091))",932462840,West New Brighton,2383.194508
"MultiPoint ((-73.93930930198185081 40.75780342796006295),(-73.93169156999999814 40.75284561000000139))",932517149,Long Island City,846.7182523
"MultiPoint ((-73.77071300999999437 40.75998263000000321),(-73.76836198066813211 40.76012558120687146))",932690413,Bayside,199.1535777
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.99007041000000129 40.69240389000000135))",932698790,Brooklyn Heights,379.7652807
"MultiPoint ((-74.00153113999999732 40.72436708000000039),(-73.99568416859453635 40.72413926605543111))",932862473,Mulberry Street,494.6278674
